Tiempo_Ejecucion(H:M:S),Riesgo_De_Accidente,Nombre_Vehiculo,Distancia,Posicion,Del,Vehiculo,Velocidad_Vehiculo,Posicion,De_La,Bicicleta,Velocidad_Bicicleta
,,,,X,Y,Z,,X,Y,Z,
00:00:14.6684933,Bajo,SmallSedanWhite(Clone)7,4.4114,685.82,7.21,600.41,0.00,683.39,6.87,604.93,7.54
00:00:14.6802510,Bajo,SmallSedanWhite(Clone)7,4.3079,685.81,7.21,600.40,0.00,683.39,6.87,604.93,7.54
00:00:14.6882523,Bajo,SmallSedanWhite(Clone)7,4.2535,685.80,7.21,600.40,0.00,683.43,6.86,604.78,7.55
00:00:14.6950006,Bajo,SmallSedanWhite(Clone)7,4.1955,685.80,7.21,600.40,0.00,683.43,6.86,604.78,7.55
00:00:14.7021808,Bajo,SmallSedanWhite(Clone)7,4.1472,685.79,7.21,600.40,0.00,683.46,6.86,604.64,7.56
00:00:14.7090599,Bajo,SmallSedanWhite(Clone)7,4.0886,685.79,7.21,600.40,0.00,683.46,6.86,604.64,7.56
00:00:14.7159971,Bajo,SmallSedanWhite(Clone)7,4.0356,685.78,7.21,600.40,0.00,683.46,6.86,604.64,7.56
00:00:14.7236467,Bajo,SmallSedanWhite(Clone)7,3.9839,685.78,7.21,600.40,0.00,683.50,6.86,604.49,7.57
00:00:14.7302649,Bajo,SmallSedanWhite(Clone)7,3.9264,685.77,7.21,600.40,0.00,683.50,6.86,604.49,7.57
00:00:14.7365766,Bajo,SmallSedanWhite(Clone)7,3.8783,685.77,7.21,600.40,0.00,683.50,6.86,604.49,7.57
00:00:14.7439502,Bajo,SmallSedanWhite(Clone)7,3.8283,685.76,7.21,600.40,0.00,683.54,6.85,604.34,7.58
00:00:14.7503367,Bajo,SmallSedanWhite(Clone)7,3.7733,685.76,7.21,600.40,0.00,683.54,6.85,604.34,7.58
00:00:14.7567276,Bajo,SmallSedanWhite(Clone)7,3.7241,685.75,7.21,600.40,0.00,683.54,6.85,604.34,7.58
00:00:14.7642637,Bajo,SmallSedanWhite(Clone)7,3.6725,685.75,7.21,600.40,0.00,683.58,6.85,604.19,7.60
00:00:14.7716661,Bajo,SmallSedanWhite(Clone)7,3.6098,685.74,7.21,600.39,0.00,683.58,6.85,604.19,7.60
00:00:14.7782239,Bajo,SmallSedanWhite(Clone)7,3.5593,685.74,7.21,600.39,0.00,683.58,6.85,604.19,7.60
00:00:14.7872612,Bajo,SmallSedanWhite(Clone)7,3.4975,685.73,7.21,600.39,0.00,683.61,6.84,604.05,7.61
00:00:14.7945157,Bajo,SmallSedanWhite(Clone)7,3.4340,685.72,7.21,600.39,0.00,683.61,6.84,604.05,7.61
00:00:14.8024686,Bajo,SmallSedanWhite(Clone)7,3.3792,685.72,7.21,600.39,0.00,683.65,6.84,603.90,7.62
00:00:14.8092135,Bajo,SmallSedanWhite(Clone)7,3.3205,685.71,7.21,600.39,0.00,683.65,6.84,603.90,7.62
00:00:14.8154449,Bajo,SmallSedanWhite(Clone)7,3.2724,685.70,7.21,600.39,0.00,683.65,6.84,603.90,7.62
00:00:14.8231060,Bajo,SmallSedanWhite(Clone)7,3.2197,685.70,7.21,600.39,0.00,683.69,6.84,603.75,7.64
00:00:14.8294898,Bajo,SmallSedanWhite(Clone)7,3.1636,685.69,7.21,600.39,0.00,683.69,6.84,603.75,7.64
00:00:14.8360898,Bajo,SmallSedanWhite(Clone)7,3.1126,685.69,7.21,600.39,0.00,683.69,6.84,603.75,7.64
00:00:14.8432189,Bajo,SmallSedanWhite(Clone)7,3.0634,685.68,7.21,600.38,0.00,683.73,6.83,603.60,7.65
00:00:14.8503456,Bajo,SmallSedanWhite(Clone)7,3.0024,685.67,7.21,600.38,0.00,683.73,6.83,603.60,7.65
00:00:14.8569487,Bajo,SmallSedanWhite(Clone)7,2.9506,685.67,7.21,600.38,0.00,683.73,6.83,603.60,7.65
00:00:14.8639622,Bajo,SmallSedanWhite(Clone)7,2.9026,685.66,7.21,600.38,0.00,683.76,6.83,603.45,7.66
00:00:14.8710617,Bajo,SmallSedanWhite(Clone)7,2.8416,685.65,7.21,600.38,0.00,683.76,6.83,603.45,7.66
00:00:14.8776499,Bajo,SmallSedanWhite(Clone)7,2.7896,685.64,7.21,600.38,0.00,683.76,6.83,603.45,7.66
00:00:14.8851460,Bajo,SmallSedanWhite(Clone)7,2.7381,685.64,7.21,600.38,0.00,683.80,6.83,603.30,7.67
00:00:14.8916072,Bajo,SmallSedanWhite(Clone)7,2.6810,685.63,7.21,600.38,0.00,683.80,6.83,603.30,7.67
00:00:14.8976945,Bajo,SmallSedanWhite(Clone)7,2.6329,685.62,7.21,600.38,0.00,683.80,6.83,603.30,7.67
00:00:14.9049715,Bajo,SmallSedanWhite(Clone)7,2.5830,685.61,7.21,600.38,0.00,683.84,6.82,603.16,7.68
00:00:14.9119980,Bajo,SmallSedanWhite(Clone)7,2.5212,685.61,7.21,600.37,0.00,683.84,6.82,603.16,7.68
00:00:14.9191685,Alto,SmallSedanWhite(Clone)7,2.4661,685.60,7.21,600.37,0.00,683.84,6.82,603.16,7.68
00:00:14.9267130,Alto,SmallSedanWhite(Clone)7,2.4120,685.59,7.21,600.37,0.00,683.87,6.82,603.01,7.69
00:00:14.9333185,Alto,SmallSedanWhite(Clone)7,2.3537,685.58,7.21,600.37,0.00,683.87,6.82,603.01,7.69
00:00:14.9414058,Alto,SmallSedanWhite(Clone)7,2.2964,685.57,7.21,600.37,0.00,683.91,6.82,602.86,7.71
00:00:14.9485587,Alto,SmallSedanWhite(Clone)7,2.2338,685.56,7.21,600.37,0.00,683.91,6.82,602.86,7.71
00:00:14.9553658,Alto,SmallSedanWhite(Clone)7,2.1796,685.55,7.21,600.37,0.00,683.91,6.82,602.86,7.71
00:00:14.9631115,Alto,SmallSedanWhite(Clone)7,2.1250,685.54,7.21,600.36,0.00,683.95,6.82,602.71,7.72
00:00:14.9703637,Alto,SmallSedanWhite(Clone)7,2.0608,685.53,7.21,600.36,0.00,683.95,6.82,602.71,7.72
00:00:14.9768234,Alto,SmallSedanWhite(Clone)7,2.0090,685.52,7.21,600.36,0.00,683.95,6.82,602.71,7.72
00:00:14.9844050,Alto,SmallSedanWhite(Clone)7,1.9561,685.51,7.21,600.36,0.00,683.99,6.81,602.56,7.73
00:00:14.9925133,Alto,SmallSedanWhite(Clone)7,1.8843,685.50,7.21,600.36,0.00,683.99,6.81,602.56,7.73
00:00:14.9986706,Alto,SmallSedanWhite(Clone)7,1.8347,685.49,7.21,600.36,0.00,683.99,6.81,602.56,7.73
00:00:15.0061432,Alto,SmallSedanWhite(Clone)7,1.7818,685.48,7.21,600.35,0.00,684.03,6.81,602.41,7.75
00:00:15.0124673,Alto,SmallSedanWhite(Clone)7,1.7242,685.47,7.21,600.35,0.00,684.03,6.81,602.41,7.75
00:00:15.0191153,Alto,SmallSedanWhite(Clone)7,1.6707,685.45,7.21,600.35,0.00,684.03,6.81,602.41,7.75
00:00:15.0262082,Alto,SmallSedanWhite(Clone)7,1.6205,685.44,7.21,600.35,0.00,684.06,6.81,602.26,7.76
