Tiempo_Ejecucion(H:M:S),Riesgo_De_Accidente,Nombre_Vehiculo,Distancia,Posicion,Del,Vehiculo,Velocidad_Vehiculo,Posicion,De_La,Bicicleta,Velocidad_Bicicleta
,,,,X,Y,Z,,X,Y,Z,
00:00:19.3876788,Bajo,SmallSedanGreen1(Clone)2,3.1256,671.83,8.04,649.18,9.22,675.03,7.52,647.10,0.00
00:00:19.4218833,Bajo,SmallSedanGreen1(Clone)2,3.0072,671.83,8.04,648.93,9.30,675.03,7.52,647.10,0.00
00:00:19.4857222,Bajo,SmallSedanGreen1(Clone)2,2.8505,671.85,8.04,648.55,9.41,675.03,7.52,647.10,0.00
00:00:19.5215283,Bajo,SmallSedanGreen1(Clone)2,2.7628,671.86,8.04,648.30,9.48,675.03,7.52,647.10,0.00
00:00:19.5555082,Bajo,SmallSedanGreen1(Clone)2,2.6896,671.88,8.04,647.05,9.56,675.03,7.52,647.10,0.00
00:00:19.5872406,Bajo,SmallSedanGreen1(Clone)2,2.6567,671.90,8.04,646.93,9.59,675.03,7.52,647.10,0.00
00:00:19.6213564,Bajo,SmallSedanGreen1(Clone)2,2.6098,671.92,7.85,646.67,9.67,675.03,7.52,647.10,0.00
00:00:19.6559365,Bajo,SmallSedanGreen1(Clone)2,2.5885,671.95,7.84,646.42,9.74,675.03,7.52,647.10,0.00
00:00:19.7192491,Bajo,SmallSedanGreen1(Clone)2,2.5932,672.00,7.84,646.05,9.86,675.03,7.52,647.10,0.00
00:00:19.7997903,Bajo,SmallSedanGreen1(Clone)2,2.6661,672.08,7.84,645.55,10.00,675.03,7.52,647.10,0.00
00:00:19.8649064,Bajo,SmallSedanGreen1(Clone)2,2.7819,672.15,7.94,645.17,10.12,675.03,7.52,647.10,0.00
00:00:19.9192345,Bajo,SmallSedanGreen1(Clone)2,2.9466,672.21,8.04,644.79,10.23,675.03,7.52,647.10,0.00
00:00:19.9990819,Bajo,SmallSedanGreen1(Clone)2,3.2250,672.31,8.04,644.27,10.38,675.03,7.52,647.10,0.00
00:00:20.0560163,Bajo,SmallSedanGreen1(Clone)2,3.4733,672.39,8.04,643.87,10.49,675.03,7.52,647.10,0.00
00:00:20.0891079,Bajo,SmallSedanGreen1(Clone)2,3.5633,672.42,8.04,643.73,10.53,675.03,7.52,647.10,0.00
00:00:20.1517762,Bajo,SmallSedanGreen1(Clone)2,3.8532,672.51,8.04,643.32,10.64,675.03,7.52,647.10,0.00
00:00:20.1889240,Bajo,SmallSedanGreen1(Clone)2,4.0622,672.57,7.84,643.04,10.71,675.03,7.52,647.10,0.00
00:00:20.2239419,Bajo,SmallSedanGreen1(Clone)2,4.2861,672.64,7.85,642.75,10.79,675.03,7.52,647.10,0.00
00:00:20.2654733,Bajo,SmallSedanGreen1(Clone)2,4.5261,672.72,7.84,642.45,10.86,675.03,7.52,647.10,0.00
00:01:17.4075299,Bajo,SmallSedanGreen2(Clone)13,3.4188,672.61,8.01,629.78,4.98,675.06,7.49,626.49,2.53
00:01:17.5087675,Bajo,SmallSedanGreen2(Clone)13,3.2045,672.83,8.00,629.40,3.86,675.06,7.49,626.23,2.54
00:01:17.5748753,Bajo,SmallSedanGreen2(Clone)13,3.1369,672.92,7.99,629.21,3.31,675.06,7.49,626.08,2.55
00:01:17.6749169,Bajo,SmallSedanGreen2(Clone)13,3.0638,673.03,7.89,628.94,2.58,675.06,7.48,625.82,2.56
00:01:17.8096167,Bajo,SmallSedanGreen2(Clone)13,3.0573,673.14,7.95,628.64,1.82,675.07,7.48,625.46,2.57
00:01:17.9087579,Bajo,SmallSedanGreen2(Clone)13,3.1136,673.18,8.01,628.47,1.56,675.07,7.48,625.21,2.59
00:01:18.0419174,Bajo,SmallSedanGreen2(Clone)13,3.2696,673.28,8.01,628.31,1.24,675.07,7.47,624.84,2.60
