Tiempo_Ejecucion(H:M:S),Riesgo_De_Accidente,Nombre_Vehiculo,Distancia,Posicion,Del,Vehiculo,Velocidad_Vehiculo,Posicion,De_La,Bicicleta,Velocidad_Bicicleta
,,,,X,Y,Z,,X,Y,Z,
00:00:15.3526204,Bajo,SmallSedanRed(Clone)16,4.2480,680.90,7.88,631.32,3.70,676.14,7.52,630.86,4.32
00:00:15.3649788,Bajo,SmallSedanRed(Clone)16,4.2168,680.88,7.88,631.35,3.75,676.16,7.52,630.77,4.34
00:00:15.3729214,Bajo,SmallSedanRed(Clone)16,4.2167,680.89,7.88,631.34,3.75,676.16,7.52,630.77,4.34
00:00:15.3808567,Bajo,SmallSedanRed(Clone)16,4.1867,680.86,7.88,631.37,3.80,676.18,7.52,630.69,4.35
00:00:15.3887125,Bajo,SmallSedanRed(Clone)16,4.1870,680.87,7.88,631.36,3.80,676.18,7.52,630.69,4.35
00:00:15.3961355,Bajo,SmallSedanRed(Clone)16,4.1874,680.88,7.88,631.35,3.80,676.18,7.52,630.69,4.35
00:00:15.4037386,Bajo,SmallSedanRed(Clone)16,4.1584,680.85,7.89,631.38,3.85,676.20,7.51,630.60,4.36
00:00:15.4111811,Bajo,SmallSedanRed(Clone)16,4.1593,680.86,7.88,631.37,3.85,676.20,7.51,630.60,4.36
00:00:15.4179271,Bajo,SmallSedanRed(Clone)16,4.1600,680.87,7.88,631.36,3.85,676.20,7.51,630.60,4.36
00:00:15.4257438,Bajo,SmallSedanRed(Clone)16,4.1324,680.84,7.89,631.40,3.90,676.22,7.51,630.52,4.37
00:00:15.4337397,Bajo,SmallSedanRed(Clone)16,4.1339,680.85,7.89,631.39,3.90,676.22,7.51,630.52,4.37
00:00:15.4418445,Bajo,SmallSedanRed(Clone)16,4.1075,680.82,7.89,631.42,3.95,676.24,7.51,630.43,4.39
00:00:15.4492007,Bajo,SmallSedanRed(Clone)16,4.1094,680.83,7.89,631.41,3.95,676.24,7.51,630.43,4.39
00:00:15.4562621,Bajo,SmallSedanRed(Clone)16,4.1110,680.83,7.89,631.40,3.95,676.24,7.51,630.43,4.39
00:00:15.4643073,Bajo,SmallSedanRed(Clone)16,4.0861,680.81,7.89,631.44,4.00,676.26,7.51,630.35,4.40
00:00:15.4714214,Bajo,SmallSedanRed(Clone)16,4.0884,680.81,7.89,631.43,4.00,676.26,7.51,630.35,4.40
00:00:15.4791774,Bajo,SmallSedanRed(Clone)16,4.0648,680.79,7.89,631.47,4.05,676.28,7.51,630.26,4.41
00:00:15.4861491,Bajo,SmallSedanRed(Clone)16,4.0676,680.79,7.89,631.46,4.05,676.28,7.51,630.26,4.41
00:00:15.4936465,Bajo,SmallSedanRed(Clone)16,4.0704,680.80,7.89,631.45,4.05,676.28,7.51,630.26,4.41
00:00:15.5014226,Bajo,SmallSedanRed(Clone)16,4.0484,680.77,7.89,631.49,4.10,676.30,7.51,630.17,4.43
00:00:15.5087212,Bajo,SmallSedanRed(Clone)16,4.0520,680.78,7.89,631.48,4.10,676.30,7.51,630.17,4.43
00:00:15.5155443,Bajo,SmallSedanRed(Clone)16,4.0551,680.78,7.89,631.47,4.10,676.30,7.51,630.17,4.43
00:00:15.5233670,Bajo,SmallSedanRed(Clone)16,4.0342,680.75,7.89,631.51,4.15,676.32,7.51,630.09,4.44
