Tiempo_Ejecucion(H:M:S),Riesgo_De_Accidente,Nombre_Vehiculo,Distancia,Posicion,Del,Vehiculo,Velocidad_Vehiculo,Posicion,De_La,Bicicleta,Velocidad_Bicicleta
,,,,X,Y,Z,,X,Y,Z,
00:00:14.8644230,Bajo,SmallSedanWhite(Clone)7,2.8309,716.50,7.14,577.71,0.56,716.50,6.70,581.00,0.69
00:00:14.8778100,Bajo,SmallSedanWhite(Clone)7,2.8317,716.49,7.14,577.71,0.57,716.50,6.72,581.00,0.84
00:00:14.8952703,Bajo,SmallSedanWhite(Clone)7,2.8331,716.48,7.14,577.71,0.58,716.50,6.73,581.00,0.71
00:00:14.9075697,Bajo,SmallSedanWhite(Clone)7,2.8345,716.48,7.14,577.71,0.59,716.50,6.74,581.00,0.55
00:00:14.9174723,Bajo,SmallSedanWhite(Clone)7,4.2017,717.84,7.22,577.73,0.59,720.50,6.70,581.00,0.55
00:00:14.9271626,Bajo,SmallSedanWhite(Clone)7,4.2075,717.83,7.14,577.73,0.60,720.50,6.72,581.00,0.82
00:00:15.3879285,Bajo,SmallSedanRed(Clone)6,2.8974,752.91,7.93,578.19,13.89,750.97,7.36,581.20,3.40
00:00:15.3968383,Bajo,SmallSedanRed(Clone)6,3.0548,752.35,7.89,577.88,13.89,751.90,6.70,581.20,3.40
00:00:15.4057776,Bajo,SmallSedanRed(Clone)6,2.5997,753.05,7.94,578.19,13.89,751.86,7.41,581.20,3.54
00:00:15.4143674,Bajo,SmallSedanRed(Clone)6,2.9738,752.38,7.89,577.81,13.89,752.70,6.70,581.20,3.54
00:00:15.4222992,Bajo,SmallSedanRed(Clone)6,2.9738,752.38,7.89,577.81,13.89,752.70,6.70,581.20,3.54
00:00:15.4311698,Alto,SmallSedanRed(Clone)6,2.4680,753.15,7.98,578.20,13.89,752.65,7.34,581.15,4.22
00:00:15.4401589,Bajo,SmallSedanRed(Clone)6,3.1195,752.39,7.89,577.74,13.89,753.60,6.70,581.20,4.22
00:00:15.4501768,Bajo,SmallSedanRed(Clone)6,2.6866,753.30,7.96,578.20,13.89,753.59,7.52,581.27,4.53
00:00:15.4588066,Bajo,SmallSedanRed(Clone)6,3.7378,752.46,7.90,577.65,13.89,755.00,6.70,581.20,4.53
00:00:15.4699471,Bajo,SmallSedanRed(Clone)6,3.1592,753.64,7.99,578.20,13.89,755.02,7.52,581.25,4.59
00:00:15.4786614,Bajo,SmallSedanRed(Clone)6,4.6348,752.45,7.90,577.57,13.89,756.30,6.70,581.20,4.59
00:00:15.4880092,Bajo,SmallSedanRed(Clone)6,4.7186,752.26,7.89,577.62,13.89,756.25,6.75,581.23,4.48
00:00:48.6792015,Bajo,SmallSedanGreen2(Clone)13,3.5561,770.97,9.60,574.43,6.67,772.12,9.32,578.08,0.51
00:00:48.6984999,Bajo,SmallSedanGreen2(Clone)13,3.5113,771.06,9.61,574.43,6.67,772.11,9.32,578.08,0.53
00:00:48.7222684,Bajo,SmallSedanGreen2(Clone)13,3.4683,771.15,9.62,574.43,6.67,772.10,9.31,578.09,0.54
00:00:48.7403683,Bajo,SmallSedanGreen2(Clone)13,3.4281,771.23,9.63,574.43,6.67,772.09,9.31,578.09,0.56
00:00:48.7581845,Bajo,SmallSedanGreen2(Clone)13,3.3903,771.32,9.64,574.44,6.67,772.08,9.31,578.09,0.57
00:00:48.7760543,Bajo,SmallSedanGreen2(Clone)13,3.3549,771.41,9.65,574.44,6.67,772.07,9.31,578.09,0.59
00:00:48.7937382,Bajo,SmallSedanGreen2(Clone)13,3.3221,771.50,9.66,574.44,6.67,772.06,9.31,578.09,0.60
00:00:48.8117851,Bajo,SmallSedanGreen2(Clone)13,3.2920,771.59,9.67,574.44,6.67,772.05,9.31,578.09,0.61
00:00:48.8284710,Bajo,SmallSedanGreen2(Clone)13,3.2646,771.67,9.68,574.44,6.67,772.03,9.31,578.09,0.63
00:00:48.8438940,Bajo,SmallSedanGreen2(Clone)13,3.2639,771.67,9.68,574.44,6.67,772.03,9.31,578.09,0.63
00:00:48.8602532,Bajo,SmallSedanGreen2(Clone)13,3.2396,771.76,9.69,574.44,6.67,772.02,9.30,578.09,0.64
00:00:48.8811677,Bajo,SmallSedanGreen2(Clone)13,3.2180,771.85,9.70,574.44,6.67,772.01,9.30,578.10,0.66
00:00:48.8973272,Bajo,SmallSedanGreen2(Clone)13,3.1995,771.94,9.76,574.44,6.67,771.99,9.30,578.10,0.67
00:00:48.9135454,Bajo,SmallSedanGreen2(Clone)13,3.1841,772.02,9.72,574.45,6.67,771.98,9.30,578.10,0.68
00:00:48.9306252,Bajo,SmallSedanGreen2(Clone)13,3.1718,772.11,9.73,574.45,6.67,771.97,9.30,578.10,0.70
00:00:48.9467957,Bajo,SmallSedanGreen2(Clone)13,3.1626,772.20,9.79,574.45,6.67,771.95,9.30,578.10,0.71
00:00:48.9637228,Bajo,SmallSedanGreen2(Clone)13,3.1633,772.20,9.79,574.45,6.67,771.95,9.30,578.10,0.71
00:00:48.9800691,Bajo,SmallSedanGreen2(Clone)13,3.1575,772.28,9.75,574.45,6.67,771.94,9.30,578.10,0.73
00:00:48.9968368,Bajo,SmallSedanGreen2(Clone)13,3.1551,772.37,9.76,574.45,6.67,771.92,9.29,578.10,0.74
00:00:49.0141755,Bajo,SmallSedanGreen2(Clone)13,3.1559,772.46,9.77,574.45,6.62,771.91,9.29,578.11,0.75
00:00:49.0462271,Bajo,SmallSedanGreen2(Clone)13,3.1651,772.64,9.79,574.45,6.65,771.89,9.29,578.11,0.48
00:00:49.0664737,Bajo,SmallSedanGreen2(Clone)13,3.1740,772.73,9.80,574.45,6.66,771.88,9.29,578.11,0.34
00:00:49.0834134,Bajo,SmallSedanGreen2(Clone)13,3.1751,772.73,9.80,574.45,6.66,771.88,9.29,578.11,0.34
00:00:49.0997291,Bajo,SmallSedanGreen2(Clone)13,3.1859,772.82,9.81,574.46,6.67,771.88,9.29,578.11,0.24
00:00:49.1167055,Bajo,SmallSedanGreen2(Clone)13,3.1993,772.91,9.82,574.46,6.62,771.87,9.29,578.11,0.17
00:00:49.1341875,Bajo,SmallSedanGreen2(Clone)13,3.2149,773.00,9.83,574.46,6.64,771.87,9.29,578.11,0.05
00:00:49.1508263,Bajo,SmallSedanGreen2(Clone)13,3.2331,773.09,9.84,574.46,6.65,771.87,9.29,578.11,0.04
00:00:49.1669926,Bajo,SmallSedanGreen2(Clone)13,3.2539,773.18,9.85,574.46,6.66,771.87,9.29,578.11,0.04
00:00:49.1875172,Bajo,SmallSedanGreen2(Clone)13,3.2773,773.27,9.86,574.46,6.67,771.87,9.29,578.11,0.03
00:00:49.2038318,Bajo,SmallSedanGreen2(Clone)13,3.2775,773.27,9.86,574.46,6.67,771.87,9.29,578.11,0.03
00:00:49.2224963,Bajo,SmallSedanGreen2(Clone)13,3.3030,773.36,9.87,574.46,6.62,771.87,9.29,578.11,0.02
00:00:49.2392384,Bajo,SmallSedanGreen2(Clone)13,3.3309,773.46,9.88,574.46,6.64,771.87,9.29,578.11,0.02
00:00:49.2553112,Bajo,SmallSedanGreen2(Clone)13,3.3612,773.55,9.89,574.46,6.65,771.87,9.29,578.11,0.01
00:00:49.2719032,Bajo,SmallSedanGreen2(Clone)13,3.3938,773.64,9.90,574.47,6.66,771.87,9.29,578.11,0.01
00:00:49.2883235,Bajo,SmallSedanGreen2(Clone)13,3.4284,773.73,9.91,574.47,6.67,771.87,9.29,578.11,0.01
00:00:49.3037563,Bajo,SmallSedanGreen2(Clone)13,3.4283,773.73,9.91,574.47,6.67,771.87,9.29,578.11,0.01
00:00:49.3195852,Bajo,SmallSedanGreen2(Clone)13,3.4652,773.82,9.92,574.47,6.67,771.87,9.29,578.11,0.02
00:00:49.3404791,Bajo,SmallSedanGreen2(Clone)13,3.5040,773.91,9.93,574.47,6.67,771.87,9.29,578.11,0.02
00:00:49.3577384,Bajo,SmallSedanGreen2(Clone)13,3.5448,774.01,9.94,574.47,6.67,771.87,9.29,578.11,0.02
00:00:49.3737982,Bajo,SmallSedanGreen2(Clone)13,3.5876,774.10,9.95,574.47,6.67,771.87,9.29,578.11,0.03
00:00:49.3921269,Bajo,SmallSedanGreen2(Clone)13,3.6322,774.19,9.96,574.47,6.67,771.87,9.29,578.11,0.03
00:00:49.4099390,Bajo,SmallSedanGreen2(Clone)13,3.6785,774.28,10.02,574.47,6.67,771.87,9.29,578.11,0.03
00:00:49.4293955,Bajo,SmallSedanGreen2(Clone)13,3.7266,774.37,9.98,574.48,6.67,771.87,9.29,578.11,0.04
00:00:49.4475081,Bajo,SmallSedanGreen2(Clone)13,3.7762,774.47,9.99,574.48,6.67,771.87,9.29,578.11,0.04
00:00:49.4653567,Bajo,SmallSedanGreen2(Clone)13,3.8274,774.56,10.00,574.48,6.67,771.87,9.29,578.11,0.04
00:00:49.7933967,Bajo,SmallSedanGreen2(Clone)13,2.5357,778.35,10.42,574.53,6.67,778.97,10.07,577.30,0.19
00:00:49.8197983,Alto,SmallSedanGreen2(Clone)13,2.4996,778.43,10.43,574.53,6.67,778.97,10.07,577.30,0.02
00:00:49.8555598,Alto,SmallSedanGreen2(Clone)13,2.4337,778.59,10.44,574.53,6.67,778.97,10.07,577.30,0.01
00:00:49.8828753,Alto,SmallSedanGreen2(Clone)13,2.4043,778.67,10.50,574.53,6.67,778.97,10.07,577.30,0.02
00:00:49.9003235,Alto,SmallSedanGreen2(Clone)13,2.3774,778.75,10.51,574.53,6.67,778.97,10.07,577.30,0.03
00:00:49.9267051,Alto,SmallSedanGreen2(Clone)13,2.3313,778.92,10.48,574.54,6.67,778.97,10.07,577.30,0.03
00:00:49.9455037,Alto,SmallSedanGreen2(Clone)13,2.3122,779.00,10.49,574.54,6.67,778.97,10.07,577.30,0.04
00:00:49.9656476,Alto,SmallSedanGreen2(Clone)13,2.2960,779.08,10.50,574.54,6.67,778.97,10.07,577.30,0.04
00:00:54.4459972,Alto,SmallSedanGreen2(Clone)3,1.5377,815.83,12.55,571.02,13.89,816.01,12.13,572.90,0.00
00:00:54.4701114,Alto,SmallSedanGreen2(Clone)3,1.4803,815.96,12.55,571.02,13.89,816.01,12.13,572.90,0.00
00:00:54.4888413,Alto,SmallSedanGreen2(Clone)3,1.4337,816.10,12.55,571.03,13.89,816.01,12.13,572.90,0.00
00:00:54.5067974,Alto,SmallSedanGreen2(Clone)3,1.3989,816.24,12.55,571.03,13.89,816.01,12.13,572.90,0.00
00:00:54.5238901,Alto,SmallSedanGreen2(Clone)3,1.3989,816.24,12.55,571.03,13.89,816.01,12.13,572.90,0.00
00:00:54.5434084,Alto,SmallSedanGreen2(Clone)3,1.3769,816.38,12.55,571.03,13.89,816.01,12.13,572.90,0.00
00:00:54.5631343,Alto,SmallSedanGreen2(Clone)3,1.3682,816.51,12.55,571.03,13.72,816.01,12.13,572.90,0.00
