Tiempo_Ejecucion(H:M:S),Riesgo_De_Accidente,Nombre_Vehiculo,Distancia,Posicion,Del,Vehiculo,Velocidad_Vehiculo,Posicion,De_La,Bicicleta,Velocidad_Bicicleta
00:00:51.3967292,Bajo,SmallSedanYellow1(Clone)18,2.9886,633.16,7.62,533.46,5.42,630.37,7.11,530.85,12.35
00:00:51.4767734,Alto,SmallSedanYellow1(Clone)18,2.4486,633.69,7.70,533.42,5.41,631.32,7.15,531.11,12.26
00:00:51.5622419,Alto,SmallSedanYellow1(Clone)18,1.9118,634.23,7.62,533.40,5.56,632.26,7.15,531.39,12.16
00:00:51.6460750,Alto,SmallSedanYellow1(Clone)18,1.4034,634.83,7.67,533.39,5.56,633.40,7.12,531.79,11.97
00:00:51.7283014,Colision,SmallSedanYellow1(Clone)18,0.8562,635.34,7.65,533.38,5.56,634.26,7.11,532.18,11.64
00:00:51.8278847,Colision,SmallSedanYellow1(Clone)18,0.8076,636.05,7.61,533.42,5.40,635.06,7.11,532.25,7.45
00:00:51.8936960,Colision,SmallSedanYellow1(Clone)18,0.7638,636.45,7.61,533.43,5.41,635.48,7.12,532.27,6.74
00:00:51.9387913,Colision,SmallSedanYellow1(Clone)18,0.7465,636.72,7.60,533.43,5.49,635.74,7.12,532.28,6.38
00:00:51.9926634,Colision,SmallSedanYellow1(Clone)18,0.7707,637.04,7.57,533.44,5.49,636.09,7.11,532.27,5.83
00:00:52.0610437,Colision,SmallSedanYellow1(Clone)18,0.7845,637.40,7.64,533.44,5.38,636.42,7.09,532.26,5.28
00:00:52.1394852,Colision,SmallSedanYellow1(Clone)18,0.8283,637.80,7.64,533.44,5.53,636.80,7.09,532.24,4.64
00:00:52.1699042,Colision,SmallSedanYellow1(Clone)18,0.8529,637.97,7.65,533.45,5.41,636.97,7.10,532.23,4.27
00:00:52.2955544,Colision,SmallSedanYellow1(Clone)18,0.9062,638.49,7.66,533.45,5.49,637.41,7.12,532.22,3.34
00:00:52.3725671,Colision,SmallSedanYellow1(Clone)18,0.9415,638.78,7.55,533.46,5.27,637.65,7.13,532.24,2.78
00:00:52.4605194,Colision,SmallSedanYellow1(Clone)18,0.9789,639.06,7.55,533.47,5.24,637.84,7.12,532.25,2.25
00:00:52.5035355,Alto,SmallSedanYellow1(Clone)18,1.0386,639.23,7.56,533.48,5.37,637.97,7.11,532.27,1.84
00:00:52.5355825,Alto,SmallSedanYellow1(Clone)18,1.0452,639.30,7.56,533.48,5.41,638.00,7.11,532.27,1.67
00:00:52.6286762,Alto,SmallSedanYellow1(Clone)18,1.1474,639.53,7.65,533.50,5.44,638.12,7.10,532.30,0.78
00:00:52.7266518,Alto,SmallSedanYellow1(Clone)18,1.2349,639.69,7.65,533.50,5.48,638.14,7.11,532.34,0.48
00:00:52.7926862,Alto,SmallSedanYellow1(Clone)18,1.2692,639.75,7.65,533.50,5.39,638.14,7.11,532.37,0.52
00:00:52.8356478,Alto,SmallSedanYellow1(Clone)18,1.2818,639.77,7.65,533.50,5.49,638.14,7.11,532.39,0.54
00:00:52.8918728,Alto,SmallSedanYellow1(Clone)18,1.5422,640.03,7.65,533.60,5.39,638.14,7.11,532.42,0.58
00:00:52.9597310,Alto,SmallSedanYellow1(Clone)18,1.8884,640.36,7.53,533.73,5.54,638.14,7.11,532.46,0.62
00:00:53.0034877,Alto,SmallSedanYellow1(Clone)18,2.2178,640.69,7.54,533.84,5.27,638.13,7.11,532.50,0.65
00:00:53.0347692,Alto,SmallSedanYellow1(Clone)18,2.3262,640.80,7.54,533.88,5.32,638.13,7.11,532.51,0.66
00:00:53.1056075,Bajo,SmallSedanYellow1(Clone)18,2.7557,641.22,7.54,534.01,5.31,638.13,7.11,532.57,0.70
00:00:53.2283993,Bajo,SmallSedanYellow1(Clone)18,3.3889,641.87,7.53,534.18,5.39,638.13,7.11,532.66,0.76
00:00:53.3048478,Bajo,SmallSedanYellow1(Clone)18,3.8088,642.30,7.52,534.29,5.37,638.14,7.11,532.72,0.81
00:00:53.4292763,Bajo,SmallSedanYellow1(Clone)18,4.4355,642.94,7.60,534.46,5.46,638.15,7.11,532.82,0.89
00:01:01.5284682,Bajo,OriginalSmallSedan(Clone)10,4.4241,664.55,7.27,546.00,0.00,659.62,6.91,545.66,5.80
00:01:01.5737778,Bajo,OriginalSmallSedan(Clone)10,4.1713,664.55,7.27,546.00,0.00,659.83,6.91,545.78,5.82
00:01:01.6067741,Bajo,OriginalSmallSedan(Clone)10,3.9978,664.55,7.27,546.00,0.00,660.03,6.90,545.89,5.85
00:01:01.6391953,Bajo,OriginalSmallSedan(Clone)10,3.8226,664.55,7.27,546.00,0.00,660.13,6.90,545.95,5.87
00:01:01.7633166,Bajo,OriginalSmallSedan(Clone)10,3.2020,664.55,7.27,546.00,0.00,660.75,6.89,546.29,5.95
00:01:01.8414590,Bajo,OriginalSmallSedan(Clone)10,2.7939,664.57,7.27,546.01,0.00,661.17,6.88,546.53,6.01
00:01:01.9634529,Alto,OriginalSmallSedan(Clone)10,2.4707,664.86,7.26,546.19,0.00,661.80,6.87,546.89,6.09
00:01:02.0413444,Alto,OriginalSmallSedan(Clone)10,2.2699,665.06,7.26,546.32,0.00,662.22,6.87,547.14,6.15
00:01:02.0929739,Alto,OriginalSmallSedan(Clone)10,2.1454,665.19,7.26,546.41,0.00,662.54,6.86,547.34,6.19
00:01:02.1583682,Alto,OriginalSmallSedan(Clone)10,1.9981,665.36,7.25,546.52,0.00,662.86,6.85,547.53,6.24
00:01:02.2076243,Alto,OriginalSmallSedan(Clone)10,1.8942,665.50,7.25,546.60,0.00,663.18,6.85,547.72,6.28
00:01:02.2948059,Alto,OriginalSmallSedan(Clone)10,1.7322,665.73,7.25,546.75,0.00,663.61,6.84,547.98,6.33
00:01:02.3937327,Alto,OriginalSmallSedan(Clone)10,1.5823,666.00,7.24,546.92,0.00,664.16,6.83,548.31,6.40
00:01:02.4604921,Alto,OriginalSmallSedan(Clone)10,1.5069,666.19,7.24,547.05,0.00,664.49,6.83,548.51,6.45
00:01:02.5070708,Alto,OriginalSmallSedan(Clone)10,1.4706,666.32,7.24,547.13,0.00,664.82,6.82,548.72,6.49
00:01:02.5573975,Alto,OriginalSmallSedan(Clone)10,1.4476,666.47,7.24,547.23,0.00,665.04,6.82,548.85,6.52
00:01:02.6645648,Alto,OriginalSmallSedan(Clone)10,1.4629,666.77,7.23,547.42,0.00,665.60,6.81,549.20,6.58
00:01:02.7769488,Alto,OriginalSmallSedan(Clone)10,1.5759,667.10,7.23,547.63,0.00,666.26,6.80,549.64,6.66
00:01:02.8982435,Alto,SmallSedanGreen1(Clone)2,2.3180,669.81,7.19,549.57,0.00,666.93,6.79,550.09,6.74
00:01:02.8982766,Alto,OriginalSmallSedan(Clone)10,1.7815,667.44,7.22,547.85,0.00,666.93,6.79,550.09,6.74
00:01:02.9391790,Alto,SmallSedanGreen1(Clone)2,2.1898,669.94,7.19,549.66,0.00,667.15,6.79,550.24,6.77
00:01:02.9928945,Alto,SmallSedanGreen1(Clone)2,2.0555,670.09,7.19,549.77,0.00,667.48,6.78,550.47,6.81
00:01:03.0588658,Alto,SmallSedanGreen1(Clone)2,1.8975,670.27,7.19,549.91,0.00,667.82,6.78,550.71,6.84
00:01:03.1085184,Alto,SmallSedanGreen1(Clone)2,1.7834,670.42,7.19,550.02,0.00,668.16,6.78,550.94,6.88
00:01:03.1589553,Alto,SmallSedanGreen1(Clone)2,1.6792,670.57,7.19,550.13,0.00,668.38,6.78,551.10,6.91
00:01:03.2070591,Alto,SmallSedanGreen1(Clone)2,1.5915,670.71,7.19,550.23,0.00,668.72,6.77,551.34,6.95
00:01:03.2569455,Alto,SmallSedanGreen1(Clone)2,1.5107,670.86,7.18,550.34,0.00,668.95,6.77,551.51,6.97
00:01:03.3077955,Alto,SmallSedanGreen1(Clone)2,1.4452,671.02,7.18,550.46,0.00,669.29,6.77,551.75,7.01
00:01:03.3945448,Alto,SmallSedanGreen1(Clone)2,1.3733,671.27,7.18,550.65,0.00,669.75,6.76,552.08,7.06
00:01:03.4745270,Alto,SmallSedanGreen1(Clone)2,1.3556,671.53,7.18,550.83,0.00,670.21,6.76,552.41,7.12
00:01:03.5611433,Alto,SmallSedanGreen1(Clone)2,1.3936,671.79,7.17,551.03,0.00,670.67,6.75,552.75,7.17
00:01:03.6059266,Alto,SmallSedanGreen1(Clone)2,1.4375,671.94,7.17,551.14,0.00,671.02,6.75,553.00,7.21
00:01:03.6365926,Alto,SmallSedanGreen1(Clone)2,1.4766,672.04,7.17,551.21,0.00,671.14,6.75,553.09,7.22
00:01:03.6937568,Alto,SmallSedanGreen1(Clone)2,1.5570,672.22,7.17,551.34,0.00,671.49,6.74,553.34,7.26
00:01:04.3087653,Alto,SmallSedanPurple(Clone)5,1.2841,676.26,7.21,554.38,0.00,675.24,6.73,556.04,7.61
00:01:04.3586747,Alto,SmallSedanPurple(Clone)5,1.3072,676.44,7.21,554.51,0.00,675.49,6.72,556.20,7.62
00:01:04.4280616,Alto,SmallSedanPurple(Clone)5,1.3422,676.69,7.21,554.70,0.00,676.02,6.72,556.52,7.62
00:01:04.9709237,Bajo,SmallSedanPurple(Clone)5,2.9208,677.69,7.28,555.28,0.00,679.85,6.72,558.11,7.84
00:01:18.8103508,Bajo,SmallSedanGreen1(Clone)2,3.4403,694.37,7.16,586.38,7.22,695.14,6.84,590.29,7.62
00:01:18.8740376,Bajo,SmallSedanGreen1(Clone)2,3.1301,694.20,7.17,586.82,6.80,694.70,6.84,590.43,7.66
00:01:18.9102864,Bajo,SmallSedanGreen1(Clone)2,2.9834,694.21,7.18,587.06,6.03,694.41,6.83,590.52,7.68
00:01:18.9715327,Bajo,SmallSedanGreen1(Clone)2,2.8371,694.23,7.19,587.38,5.03,693.97,6.83,590.66,7.72
