Tiempo_Ejecucion(H:M:S),Riesgo_De_Accidente,Nombre_Vehiculo,Distancia,Posicion,Del,Vehiculo,Velocidad_Vehiculo,Posicion,De_La,Bicicleta,Velocidad_Bicicleta
,,,,X,Y,Z,,X,Y,Z,
00:00:24.4943936,Alto,SmallSedanGreen1(Clone)12,1.7094,713.80,7.25,577.55,0.00,711.60,6.70,577.20,0.48
00:00:24.5066390,Alto,SmallSedanGreen1(Clone)12,1.7090,713.80,7.28,577.55,0.00,711.60,6.74,577.20,0.36
00:00:24.5145598,Alto,SmallSedanRed(Clone)16,2.4793,720.29,7.29,579.97,0.00,719.80,6.70,577.20,0.36
00:00:24.5145989,Alto,SmallSedanGreen1(Clone)12,1.0764,718.23,7.14,576.59,0.00,719.80,6.70,577.20,0.36
00:00:24.5236401,Alto,SmallSedanRed(Clone)16,2.4912,720.28,7.30,579.97,0.00,719.76,6.72,577.20,0.47
00:00:24.5236702,Alto,SmallSedanGreen1(Clone)12,1.0330,718.23,7.14,576.59,0.00,719.76,6.72,577.20,0.47
00:00:24.5318859,Bajo,SmallSedanRed(Clone)16,4.1924,723.00,7.29,580.01,0.00,727.00,6.70,577.20,0.47
00:00:24.5319592,Alto,OriginalSmallSedan(Clone)10,2.2697,724.23,7.27,576.56,0.02,727.00,6.70,577.20,0.47
00:00:24.5485356,Bajo,SmallSedanRed(Clone)16,4.1960,723.00,7.30,580.01,0.00,727.00,6.72,577.20,0.25
00:00:24.5485741,Alto,OriginalSmallSedan(Clone)10,2.2685,724.23,7.28,576.55,0.02,727.00,6.72,577.20,0.25
00:00:24.5667779,Bajo,SmallSedanRed(Clone)16,4.1972,723.00,7.30,580.01,0.00,727.00,6.72,577.20,0.26
00:00:24.5668049,Alto,OriginalSmallSedan(Clone)10,2.2686,724.23,7.28,576.55,0.02,727.00,6.72,577.20,0.26
00:00:24.5848024,Bajo,SmallSedanRed(Clone)16,4.1982,723.00,7.30,580.01,0.00,727.00,6.72,577.19,0.24
00:00:24.5848311,Alto,OriginalSmallSedan(Clone)10,2.2686,724.23,7.28,576.55,0.02,727.00,6.72,577.19,0.24
00:00:24.6171395,Bajo,SmallSedanGrey(Clone)14,2.5951,750.98,7.91,577.74,5.55,747.89,7.18,577.19,0.59
00:00:24.6291906,Alto,SmallSedanGrey(Clone)14,2.4889,750.87,7.91,577.74,5.30,747.89,7.19,577.19,0.52
00:00:24.6393198,Colision,SmallSedanGrey(Clone)14,0.7413,752.53,7.90,576.77,5.30,752.80,6.70,577.20,0.52
00:00:24.6567847,Colision,SmallSedanGrey(Clone)14,0.6860,753.42,8.44,577.68,27.89,752.82,7.30,576.92,3.31
00:00:24.6661560,Colision,SmallSedanGrey(Clone)14,0.9716,753.31,8.91,577.67,27.45,752.84,7.47,576.89,3.12
