Tiempo_Ejecucion(H:M:S),Riesgo_De_Accidente,Nombre_Vehiculo,Distancia,Posicion,Del,Vehiculo,Velocidad_Vehiculo,Posicion,De_La,Bicicleta,Velocidad_Bicicleta
00:00:41.5036163,Alto,SmallSedanBlue2(Clone)11,1.3995,712.87,7.28,577.63,4.06,712.21,6.72,579.52,0.39
00:00:41.5374111,Alto,SmallSedanBlue2(Clone)11,1.3862,712.79,7.28,577.62,4.16,712.21,6.72,579.51,0.37
00:00:41.6309086,Alto,SmallSedanBlue2(Clone)11,1.3702,712.62,7.28,577.61,4.35,712.21,6.72,579.49,0.33
00:00:41.7074546,Alto,SmallSedanBlue2(Clone)11,1.3824,712.45,7.28,577.60,4.54,712.21,6.72,579.47,0.28
00:00:41.7732636,Alto,SmallSedanBlue2(Clone)11,1.4048,712.32,7.14,577.60,4.68,712.21,6.72,579.45,0.25
00:00:41.8651049,Alto,SmallSedanBlue2(Clone)11,1.4775,712.10,7.28,577.59,4.92,712.22,6.72,579.43,0.24
00:00:41.9042519,Alto,SmallSedanBlue2(Clone)11,1.5156,712.01,7.28,577.58,5.02,712.22,6.72,579.42,0.24
00:00:41.9386496,Alto,SmallSedanBlue2(Clone)11,1.5604,711.92,7.28,577.58,5.11,712.23,6.72,579.41,0.24
00:00:41.9719140,Alto,SmallSedanBlue2(Clone)11,1.5828,711.87,7.27,577.57,5.16,712.23,6.72,579.41,0.24
00:00:42.0301608,Alto,SmallSedanBlue2(Clone)11,1.6633,711.73,7.27,577.57,5.30,712.23,6.72,579.40,0.24
00:00:42.1067008,Alto,SmallSedanBlue2(Clone)11,1.7865,711.55,7.21,577.56,5.49,712.24,6.72,579.38,0.22
00:00:42.1730215,Alto,SmallSedanBlue2(Clone)11,1.8842,711.41,7.21,577.55,5.64,712.25,6.71,579.37,0.19
00:00:42.2035860,Alto,SmallSedanBlue2(Clone)11,1.9586,711.23,7.27,577.54,5.73,712.25,6.71,579.37,0.17
00:00:42.2999861,Alto,SmallSedanBlue2(Clone)11,2.1342,710.75,7.27,577.52,5.92,712.26,6.72,579.36,0.12
00:00:42.3737873,Alto,SmallSedanBlue2(Clone)11,2.3356,710.26,7.27,577.48,6.12,712.26,6.72,579.36,0.07
00:00:42.4041490,Alto,SmallSedanBlue2(Clone)11,2.4455,710.01,7.27,577.46,6.20,712.26,6.72,579.36,0.06
00:00:42.4712406,Bajo,SmallSedanBlue2(Clone)11,2.6184,709.63,7.26,577.42,6.31,712.26,6.72,579.35,0.07
00:00:42.5043894,Bajo,SmallSedanBlue2(Clone)11,2.8055,709.38,7.17,577.36,6.41,712.26,6.72,579.35,0.09
00:00:42.5374573,Bajo,SmallSedanBlue2(Clone)11,3.0696,709.13,7.19,577.27,6.51,712.26,6.72,579.35,0.11
00:00:42.6053271,Bajo,SmallSedanBlue2(Clone)11,3.4699,708.74,7.20,577.13,6.65,712.26,6.72,579.35,0.13
00:00:42.6967042,Bajo,SmallSedanBlue2(Clone)11,4.0180,708.21,7.20,576.96,6.83,712.25,6.72,579.36,0.15
00:01:12.3508756,Bajo,SmallSedanGreen2(Clone)3,3.4127,822.06,12.73,578.10,5.53,818.18,12.15,576.83,4.60
00:01:12.4077130,Bajo,SmallSedanGreen2(Clone)3,2.8445,821.73,12.72,577.99,5.56,818.45,12.15,576.74,4.63
00:01:12.4077680,Bajo,SmallSedanRed(Clone)16,4.4335,823.16,12.73,575.12,0.00,818.45,12.15,576.74,4.63
00:01:12.4554657,Alto,SmallSedanGreen2(Clone)3,2.4342,821.51,12.71,577.89,5.53,818.63,12.15,576.69,4.65
00:01:12.4555032,Bajo,SmallSedanRed(Clone)16,4.2241,823.16,12.73,575.12,0.00,818.63,12.15,576.69,4.65
00:01:12.5187694,Bajo,SmallSedanRed(Clone)16,3.9125,823.16,12.73,575.12,0.00,818.98,12.15,576.57,4.70
00:01:12.5858698,Bajo,SmallSedanRed(Clone)16,3.5901,823.16,12.73,575.12,0.00,819.25,12.15,576.48,4.73
00:01:12.6431456,Bajo,SmallSedanRed(Clone)16,3.3282,823.16,12.73,575.12,0.00,819.52,12.15,576.40,4.76
00:01:12.7211700,Bajo,SmallSedanRed(Clone)16,2.9469,823.16,12.72,575.12,0.00,819.89,12.15,576.28,4.80
00:01:12.8215348,Alto,SmallSedanRed(Clone)16,2.4633,823.16,12.72,575.12,0.00,820.35,12.15,576.16,4.83
00:01:12.9095073,Colision,SmallSedanGreen2(Clone)3,0.7266,820.41,12.70,577.29,5.56,820.73,12.15,576.08,4.81
00:01:12.9095734,Alto,SmallSedanRed(Clone)16,2.0285,823.16,12.71,575.12,0.00,820.73,12.15,576.08,4.81
00:01:12.9886883,Colision,SmallSedanGreen2(Clone)3,0.7725,820.50,12.70,577.29,5.56,821.11,12.16,576.04,4.80
00:01:12.9889325,Alto,SmallSedanRed(Clone)16,1.6348,823.16,12.70,575.12,0.00,821.11,12.16,576.04,4.80
00:01:13.0892796,Colision,SmallSedanGreen2(Clone)3,0.9360,820.61,12.70,577.29,5.56,821.58,12.16,576.02,4.82
00:01:13.0893151,Alto,SmallSedanRed(Clone)16,1.1395,823.16,12.70,575.12,0.00,821.58,12.16,576.02,4.82
00:01:13.1750596,Alto,SmallSedanGreen2(Clone)3,1.1352,820.72,12.70,577.30,5.56,821.97,12.16,576.02,4.86
00:01:13.1750958,Colision,SmallSedanRed(Clone)16,0.8541,823.30,12.62,575.12,0.00,821.97,12.16,576.02,4.86
00:01:13.2552027,Alto,SmallSedanGreen2(Clone)3,1.3536,820.82,12.70,577.30,5.56,822.36,12.16,576.03,4.91
00:01:13.2552394,Colision,SmallSedanRed(Clone)16,0.7936,823.62,12.59,575.12,0.00,822.36,12.16,576.03,4.91
00:01:13.3209429,Alto,SmallSedanGreen2(Clone)3,1.5646,820.89,12.66,577.30,5.56,822.75,12.16,576.06,4.95
00:01:13.3209791,Colision,SmallSedanRed(Clone)16,0.7508,823.88,12.59,575.13,0.00,822.75,12.16,576.06,4.95
00:01:13.3742823,Alto,SmallSedanGreen2(Clone)3,1.8868,820.82,12.58,577.30,5.53,822.95,12.16,576.07,4.97
00:01:13.3743209,Colision,SmallSedanRed(Clone)16,0.7203,824.10,12.59,575.13,0.00,822.95,12.16,576.07,4.97
00:01:13.4551799,Bajo,SmallSedanGreen2(Clone)3,2.7327,820.38,12.58,577.29,5.52,823.35,12.16,576.10,5.02
00:01:13.4552162,Colision,SmallSedanRed(Clone)16,0.6796,824.42,12.59,575.14,0.00,823.35,12.16,576.10,5.02
00:01:13.5211387,Bajo,SmallSedanGreen2(Clone)3,3.5055,819.94,12.58,577.29,5.56,823.75,12.16,576.13,5.06
00:01:13.5211728,Colision,SmallSedanRed(Clone)16,0.6489,824.69,12.59,575.14,0.00,823.75,12.16,576.13,5.06
00:01:13.5763959,Bajo,SmallSedanGreen2(Clone)3,4.0052,819.72,12.58,577.28,5.53,823.95,12.17,576.15,5.08
00:01:13.5764297,Colision,SmallSedanRed(Clone)16,0.6300,824.91,12.59,575.14,0.00,823.95,12.17,576.15,5.08
00:01:13.6896595,Colision,SmallSedanRed(Clone)16,0.5869,825.33,12.59,575.15,0.00,824.57,12.17,576.19,5.12
00:01:13.8032610,Colision,SmallSedanRed(Clone)16,0.5640,825.58,12.59,575.15,0.00,824.87,12.17,576.20,5.14
00:01:13.8468827,Colision,SmallSedanRed(Clone)16,0.5437,825.91,12.59,575.16,0.00,825.39,12.17,576.20,5.19
00:01:13.8880635,Colision,SmallSedanRed(Clone)16,0.5431,826.08,12.59,575.16,0.00,825.60,12.17,576.20,5.21
00:01:13.9230911,Colision,SmallSedanRed(Clone)16,0.5453,826.21,12.59,575.16,0.00,825.81,12.17,576.19,5.23
00:01:13.9907947,Colision,SmallSedanRed(Clone)16,0.5595,826.47,12.59,575.16,0.00,826.12,12.17,576.18,5.26
00:01:15.0887420,Alto,SmallSedanYellow2(Clone)19,1.0470,832.07,12.62,577.47,8.82,832.25,12.17,575.95,5.88
00:01:15.1451390,Alto,SmallSedanYellow2(Clone)19,1.0353,832.03,12.73,577.47,8.97,832.60,12.17,575.94,5.92
00:01:15.2242892,Alto,SmallSedanYellow2(Clone)19,1.2160,831.99,12.73,577.47,9.17,833.08,12.17,575.93,5.97
00:01:15.2900097,Alto,SmallSedanYellow2(Clone)19,1.4805,831.97,12.73,577.47,9.32,833.44,12.17,575.92,6.00
00:01:15.3444522,Alto,SmallSedanYellow2(Clone)19,1.7816,831.90,12.73,577.47,9.47,833.80,12.17,575.91,6.03
00:01:15.3889793,Alto,SmallSedanYellow2(Clone)19,2.0283,831.89,12.72,577.47,9.57,834.04,12.17,575.91,6.06
00:01:15.3890366,Alto,OriginalSmallSedan(Clone)10,1.7323,831.99,12.60,574.81,0.00,834.04,12.17,575.91,6.06
00:01:15.4202195,Alto,SmallSedanYellow2(Clone)19,2.2530,831.82,12.62,577.47,9.67,834.29,12.17,575.90,6.08
00:01:15.4202671,Alto,OriginalSmallSedan(Clone)10,1.9255,831.99,12.60,574.76,0.00,834.29,12.17,575.90,6.08
00:01:15.4537057,Alto,SmallSedanYellow2(Clone)19,2.4743,831.79,12.62,577.46,9.72,834.41,12.17,575.90,6.09
00:01:15.4537646,Alto,OriginalSmallSedan(Clone)10,2.1368,831.99,12.60,574.72,0.00,834.41,12.17,575.90,6.09
00:01:15.4876025,Bajo,SmallSedanYellow2(Clone)19,3.0723,831.40,12.62,577.46,9.82,834.65,12.17,575.90,6.12
00:01:15.4876494,Alto,OriginalSmallSedan(Clone)10,2.3384,831.99,12.60,574.68,0.00,834.65,12.17,575.90,6.12
00:01:15.5217715,Bajo,SmallSedanYellow2(Clone)19,3.6778,831.01,12.62,577.45,9.92,834.90,12.17,575.89,6.14
00:01:15.5218192,Bajo,OriginalSmallSedan(Clone)10,2.5495,831.99,12.60,574.64,0.00,834.90,12.17,575.89,6.14
00:01:15.6136679,Bajo,OriginalSmallSedan(Clone)10,3.0944,831.99,12.60,574.56,0.00,835.39,12.17,575.89,6.18
00:01:15.6892062,Bajo,OriginalSmallSedan(Clone)10,3.5700,831.99,12.60,574.50,0.00,835.89,12.17,575.88,6.23
00:01:16.8559471,Alto,OriginalSmallSedan(Clone)0,1.8303,843.67,12.50,578.04,6.90,843.50,12.17,575.79,6.88
00:01:16.8879538,Alto,OriginalSmallSedan(Clone)0,1.7794,843.64,12.50,578.05,6.95,843.77,12.17,575.79,6.90
00:01:16.9217240,Alto,OriginalSmallSedan(Clone)0,1.7571,843.61,12.69,578.06,6.89,844.05,12.17,575.80,6.92
00:01:16.9522832,Alto,OriginalSmallSedan(Clone)0,1.7700,843.64,12.59,578.07,6.92,844.19,12.17,575.80,6.94
00:01:17.0121842,Alto,OriginalSmallSedan(Clone)0,1.8573,843.58,12.59,578.07,6.89,844.61,12.17,575.81,6.97
00:01:17.0910485,Alto,OriginalSmallSedan(Clone)0,2.1403,843.50,12.59,578.08,6.88,845.16,12.17,575.83,7.01
00:01:17.1566965,Alto,OriginalSmallSedan(Clone)0,2.4719,843.45,12.59,578.08,6.97,845.59,12.17,575.85,7.05
00:01:17.2115043,Bajo,OriginalSmallSedan(Clone)0,2.8154,843.36,12.50,578.07,6.92,846.01,12.17,575.87,7.08
00:01:17.2907029,Bajo,OriginalSmallSedan(Clone)0,3.3454,843.26,12.51,578.05,6.92,846.58,12.17,575.89,7.13
00:01:17.3569533,Bajo,OriginalSmallSedan(Clone)0,3.7997,843.21,12.55,578.04,6.89,847.01,12.17,575.91,7.16
00:01:17.4121730,Bajo,OriginalSmallSedan(Clone)0,4.2126,843.13,12.59,578.03,6.97,847.44,12.17,575.93,7.20
00:01:19.5250155,Bajo,SmallSedanGreen1(Clone)12,4.2838,858.95,12.50,584.42,4.30,861.80,12.17,580.31,7.28
00:01:19.5552358,Bajo,SmallSedanGreen1(Clone)12,4.1968,858.95,12.50,584.42,4.31,861.88,12.17,580.43,7.29
00:01:19.5904607,Bajo,SmallSedanGreen1(Clone)12,4.1202,858.90,12.50,584.39,4.28,862.04,12.17,580.67,7.31
00:01:19.6228053,Bajo,SmallSedanGreen1(Clone)12,4.0658,858.85,12.59,584.35,4.31,862.19,12.17,580.92,7.33
00:01:19.6564018,Bajo,SmallSedanGreen1(Clone)12,4.0271,858.80,12.69,584.32,4.35,862.34,12.17,581.17,7.35
00:01:19.7467391,Bajo,SmallSedanGreen1(Clone)12,3.9805,858.76,12.69,584.30,4.41,862.64,12.17,581.68,7.40
00:01:19.8262478,Bajo,SmallSedanGreen1(Clone)12,4.0307,858.73,12.69,584.28,4.27,862.93,12.17,582.20,7.45
00:01:19.8915777,Bajo,SmallSedanGreen1(Clone)12,4.1108,858.75,12.69,584.30,4.32,863.16,12.17,582.59,7.48
00:01:19.9785167,Bajo,SmallSedanGreen1(Clone)12,4.2584,858.81,12.50,584.34,4.31,863.45,12.17,583.11,7.52
00:01:20.0244963,Bajo,SmallSedanGreen1(Clone)12,4.3784,858.84,12.49,584.35,4.29,863.68,12.17,583.50,7.56
00:01:20.0544168,Bajo,SmallSedanGreen1(Clone)12,4.4221,858.91,12.49,584.40,4.30,863.76,12.17,583.63,7.57
00:01:21.8892701,Bajo,SmallSedanGreen2(Clone)13,2.6729,871.77,12.70,598.24,0.00,873.03,12.20,595.11,8.51
00:01:21.9449200,Bajo,SmallSedanGreen2(Clone)13,2.5818,871.89,12.70,598.41,0.00,873.37,12.20,595.49,8.54
00:01:21.9903693,Bajo,SmallSedanGreen2(Clone)13,2.5150,871.99,12.71,598.56,0.00,873.60,12.20,595.75,8.57
00:01:22.0236109,Alto,SmallSedanGreen2(Clone)13,2.4778,872.06,12.71,598.66,0.00,873.83,12.20,596.00,8.59
00:01:22.0572470,Alto,SmallSedanGreen2(Clone)13,2.4498,872.13,12.71,598.76,0.00,874.05,12.20,596.26,8.61
00:01:22.1256548,Alto,SmallSedanGreen2(Clone)13,2.4232,872.27,12.71,598.96,0.00,874.39,12.21,596.65,8.64
00:01:22.2125167,Alto,SmallSedanGreen2(Clone)13,2.4557,872.44,12.71,599.20,0.00,874.85,12.21,597.17,8.68
00:01:22.2590666,Bajo,SmallSedanGreen2(Clone)13,2.5097,872.53,12.71,599.34,0.00,875.19,12.22,597.56,8.70
00:01:22.2890109,Bajo,SmallSedanGreen2(Clone)13,2.5586,872.59,12.72,599.42,0.00,875.31,12.22,597.69,8.71
00:01:22.3243309,Bajo,SmallSedanGreen2(Clone)13,2.6232,872.66,12.72,599.52,0.00,875.54,12.22,597.96,8.73
00:01:22.3576236,Bajo,SmallSedanGreen2(Clone)13,2.6967,872.72,12.72,599.60,0.00,875.76,12.22,598.22,8.75
00:01:22.6269965,Bajo,SmallSedanGrey(Clone)4,3.3458,875.52,12.77,603.66,1.30,877.21,12.24,600.00,8.86
00:01:22.6766310,Bajo,SmallSedanGrey(Clone)4,3.2001,875.60,12.77,603.78,1.26,877.43,12.24,600.28,8.87
00:01:22.7253902,Bajo,SmallSedanGrey(Clone)4,3.0752,875.66,12.77,603.87,1.18,877.75,12.25,600.71,8.90
00:01:22.7576832,Bajo,SmallSedanGrey(Clone)4,3.0037,875.71,12.77,603.94,1.15,877.96,12.25,600.99,8.92
00:01:22.7882315,Bajo,SmallSedanGrey(Clone)4,2.9538,875.76,12.77,604.01,1.15,878.07,12.26,601.13,8.93
00:01:22.8582576,Bajo,SmallSedanGrey(Clone)4,2.8787,875.85,12.77,604.14,1.07,878.49,12.27,601.71,8.96
00:01:22.9459012,Bajo,SmallSedanGrey(Clone)4,2.8754,875.98,12.78,604.33,1.00,878.91,12.28,602.30,8.99
00:01:22.9910426,Bajo,SmallSedanGrey(Clone)4,2.9162,876.05,12.78,604.43,0.93,879.12,12.28,602.59,9.01
00:01:23.0230012,Bajo,SmallSedanGrey(Clone)4,2.9603,876.10,12.78,604.50,0.89,879.33,12.29,602.88,9.02
00:01:23.0579038,Bajo,SmallSedanGrey(Clone)4,3.0227,876.15,12.78,604.57,0.85,879.53,12.29,603.18,9.04
00:01:23.1112617,Bajo,SmallSedanGrey(Clone)4,3.1382,876.23,12.78,604.69,0.81,879.74,12.30,603.48,9.06
00:01:23.1581236,Bajo,SmallSedanGrey(Clone)4,3.2723,876.30,12.79,604.79,0.78,880.05,12.31,603.92,9.08
00:01:23.1898126,Bajo,SmallSedanGrey(Clone)4,3.3751,876.36,12.79,604.88,0.74,880.15,12.31,604.07,9.09
00:01:23.2232265,Bajo,SmallSedanGrey(Clone)4,3.4862,876.41,12.87,604.95,0.70,880.36,12.31,604.37,9.11
00:01:23.2553110,Bajo,SmallSedanGrey(Clone)4,3.6026,876.46,12.79,605.03,0.70,880.46,12.32,604.52,9.11
00:01:23.2901368,Bajo,SmallSedanGrey(Clone)4,3.7331,876.52,12.79,605.11,0.67,880.67,12.32,604.83,9.13
00:01:23.3803843,Bajo,SmallSedanGrey(Clone)4,4.0939,876.66,12.79,605.31,0.56,881.18,12.34,605.59,9.17
00:01:23.3804252,Bajo,SmallSedanYellow1(Clone)8,3.5449,879.50,12.88,609.43,0.00,881.18,12.34,605.59,9.17
00:01:23.4591732,Bajo,SmallSedanYellow1(Clone)8,3.2734,879.65,12.88,609.65,0.00,881.58,12.35,606.20,9.20
00:01:23.4892734,Bajo,SmallSedanYellow1(Clone)8,3.1751,879.71,12.89,609.74,0.00,881.68,12.35,606.35,9.21
00:01:23.5447900,Bajo,SmallSedanYellow1(Clone)8,3.0387,879.81,12.89,609.88,0.00,881.98,12.36,606.81,9.23
00:01:23.5907634,Bajo,SmallSedanYellow1(Clone)8,2.9386,879.90,12.89,610.00,0.00,882.19,12.37,607.12,9.25
00:01:23.6241348,Bajo,SmallSedanYellow1(Clone)8,2.8800,879.96,12.90,610.10,0.00,882.39,12.38,607.43,9.26
00:01:23.6910387,Bajo,SmallSedanYellow1(Clone)8,2.8048,880.09,12.90,610.28,0.00,882.69,12.39,607.90,9.28
00:01:23.7582207,Bajo,SmallSedanYellow1(Clone)8,2.7827,880.21,12.90,610.46,0.00,882.99,12.40,608.37,9.30
00:01:23.8110350,Bajo,SmallSedanYellow1(Clone)8,2.8049,880.32,12.91,610.61,0.00,883.30,12.41,608.84,9.33
00:01:23.8937507,Bajo,SmallSedanYellow1(Clone)8,2.9063,880.48,12.91,610.85,0.00,883.71,12.43,609.46,9.35
00:01:24.0896750,Bajo,SmallSedanBlue2(Clone)11,3.3056,883.17,13.03,614.74,1.87,884.73,12.47,611.03,9.42
00:01:24.1233196,Bajo,SmallSedanBlue2(Clone)11,3.1634,883.21,13.03,614.80,1.79,884.94,12.48,611.35,9.44
00:01:24.1545177,Bajo,SmallSedanBlue2(Clone)11,3.0505,883.26,13.03,614.88,1.71,885.05,12.49,611.51,9.44
00:01:24.2258855,Bajo,SmallSedanBlue2(Clone)11,2.8377,883.35,13.03,615.01,1.55,885.46,12.51,612.14,9.47
00:01:24.3133661,Bajo,SmallSedanBlue2(Clone)11,2.6805,883.48,13.04,615.20,1.39,885.88,12.53,612.77,9.49
00:01:24.3930584,Bajo,SmallSedanBlue2(Clone)11,2.6448,883.61,13.05,615.38,1.23,886.30,12.55,613.40,9.52
00:01:24.4585993,Bajo,SmallSedanBlue2(Clone)11,2.6989,883.71,13.05,615.53,1.07,886.72,12.57,614.04,9.54
00:01:24.5107519,Bajo,SmallSedanBlue2(Clone)11,2.7871,883.81,13.05,615.66,0.99,886.93,12.58,614.36,9.56
00:01:24.7191010,Bajo,SmallSedanRed(Clone)6,3.1527,886.47,13.19,619.52,2.08,887.99,12.63,615.96,9.62
00:01:24.7559900,Bajo,SmallSedanRed(Clone)6,2.9685,886.53,13.19,619.62,1.91,888.20,12.64,616.28,9.63
00:01:24.7901649,Bajo,SmallSedanRed(Clone)6,2.8458,886.58,13.19,619.69,1.75,888.41,12.65,616.60,9.64
00:01:24.8224212,Bajo,SmallSedanRed(Clone)6,2.7446,886.62,13.19,619.75,1.58,888.62,12.66,616.92,9.65
00:01:24.8553785,Bajo,SmallSedanRed(Clone)6,2.6636,886.69,13.20,619.84,1.41,888.73,12.67,617.08,9.65
00:01:24.8900042,Bajo,SmallSedanRed(Clone)6,2.5960,886.74,13.20,619.91,1.41,888.94,12.68,617.41,9.67
00:01:24.9797391,Bajo,SmallSedanRed(Clone)6,2.5148,886.88,13.21,620.12,0.91,889.47,12.71,618.22,9.69
00:01:25.0575350,Bajo,SmallSedanRed(Clone)6,2.5492,887.04,13.22,620.35,0.75,889.79,12.73,618.70,9.71
00:01:25.0899108,Bajo,SmallSedanRed(Clone)6,2.5922,887.10,13.22,620.44,0.41,890.00,12.74,619.03,9.72
00:01:25.1443557,Bajo,SmallSedanRed(Clone)6,2.6906,887.21,13.23,620.60,0.25,890.32,12.76,619.52,9.74
00:01:25.1917230,Bajo,SmallSedanRed(Clone)6,2.8054,887.32,13.23,620.75,0.00,890.53,12.77,619.84,9.75
00:01:25.2225877,Bajo,SmallSedanRed(Clone)6,2.8912,887.39,13.24,620.86,0.00,890.74,12.78,620.17,9.76
00:01:25.2546215,Bajo,SmallSedanRed(Clone)6,2.9920,887.46,13.17,620.96,0.00,890.85,12.79,620.33,9.76
00:01:25.2898154,Bajo,SmallSedanRed(Clone)6,3.1041,887.54,13.24,621.07,0.00,891.07,12.80,620.66,9.77
00:01:25.3444968,Bajo,SmallSedanRed(Clone)6,3.2962,887.66,13.25,621.25,0.00,891.39,12.82,621.15,9.79
00:01:25.3911822,Bajo,SmallSedanRed(Clone)6,3.4810,887.76,13.26,621.40,0.00,891.60,12.83,621.48,9.80
00:01:25.4589269,Bajo,SmallSedanRed(Clone)6,3.7604,887.92,13.26,621.62,0.00,892.03,12.86,622.14,9.82
00:01:25.5236681,Bajo,SmallSedanRed(Clone)6,4.1249,888.00,13.19,621.74,0.00,892.36,12.88,622.63,9.83
00:01:25.5778682,Bajo,SmallSedanYellow2(Clone)9,2.8716,891.14,13.45,626.30,7.20,892.68,12.90,623.12,9.85
00:01:25.5779108,Bajo,SmallSedanRed(Clone)6,4.5076,888.00,13.19,621.74,0.00,892.68,12.90,623.12,9.85
00:01:25.6232584,Bajo,SmallSedanYellow2(Clone)9,2.6346,891.15,13.45,626.31,7.30,892.90,12.91,623.45,9.86
00:01:25.6552758,Bajo,SmallSedanYellow2(Clone)9,2.5158,891.17,13.45,626.34,7.35,893.01,12.92,623.61,9.86
00:01:25.6911301,Alto,SmallSedanYellow2(Clone)9,2.4012,891.15,13.45,626.31,7.45,893.22,12.93,623.94,9.87
00:01:25.7236942,Alto,SmallSedanYellow2(Clone)9,2.3460,891.12,13.45,626.27,7.04,893.44,12.94,624.27,9.88
00:01:25.7779582,Alto,SmallSedanYellow2(Clone)9,2.3647,891.12,13.45,626.27,5.81,893.77,12.96,624.77,9.89
00:01:25.8588780,Bajo,SmallSedanYellow2(Clone)9,2.5633,891.17,13.45,626.34,4.52,894.20,12.99,625.43,9.91
00:01:25.9245027,Bajo,SmallSedanYellow2(Clone)9,2.8187,891.25,13.38,626.45,3.75,894.53,13.01,625.93,9.93
00:01:25.9545475,Bajo,SmallSedanYellow2(Clone)9,2.9521,891.30,13.46,626.52,3.52,894.64,13.01,626.09,9.93
00:01:26.0111763,Bajo,SmallSedanYellow2(Clone)9,3.2266,891.36,13.46,626.62,2.94,894.97,13.03,626.59,9.95
00:01:26.0577566,Bajo,SmallSedanYellow2(Clone)9,3.4879,891.42,13.47,626.70,2.60,895.29,13.06,627.09,9.96
00:01:26.0880970,Bajo,SmallSedanYellow2(Clone)9,3.6470,891.48,13.40,626.79,2.60,895.40,13.06,627.26,9.96
00:01:26.1237084,Bajo,SmallSedanYellow2(Clone)9,3.9267,891.46,13.39,626.75,2.27,895.62,13.08,627.59,9.97
00:01:26.1907165,Bajo,SmallSedanYellow2(Clone)9,4.5070,891.38,13.39,626.64,2.10,895.95,13.10,628.09,9.99
00:01:26.8262108,Alto,SmallSedanWhite(Clone)7,2.4735,898.05,13.88,636.31,5.52,899.48,13.33,633.47,10.13
00:01:26.8912172,Alto,SmallSedanWhite(Clone)7,2.2052,898.11,13.88,636.39,5.55,899.81,13.35,633.98,10.14
00:01:26.9796023,Alto,SmallSedanWhite(Clone)7,2.0530,898.15,13.88,636.45,5.55,900.37,13.39,634.82,10.16
00:01:27.0581987,Alto,SmallSedanWhite(Clone)7,2.1707,898.21,13.89,636.54,5.54,900.82,13.42,635.50,10.18
00:01:27.1260108,Alto,SmallSedanWhite(Clone)7,2.4198,898.28,13.89,636.64,5.56,901.15,13.44,636.01,10.19
00:01:27.2137499,Bajo,SmallSedanWhite(Clone)7,2.8880,898.36,13.90,636.75,5.56,901.61,13.47,636.69,10.19
00:01:27.2921200,Bajo,SmallSedanWhite(Clone)7,3.5183,898.35,13.82,636.74,5.56,902.10,13.50,637.34,10.13
00:01:27.3603526,Bajo,SmallSedanWhite(Clone)7,4.3958,898.10,13.81,636.38,5.56,902.61,13.53,637.95,10.00
00:01:50.3156602,Bajo,SmallSedanGrey(Clone)14,3.0042,1099.24,18.17,581.65,5.56,1097.04,17.59,578.52,13.04
00:01:50.6602702,Bajo,SmallSedanRed(Clone)16,2.8977,1103.38,18.17,581.63,5.56,1101.76,17.59,578.44,13.23
00:01:50.6907584,Bajo,SmallSedanRed(Clone)16,2.7949,1103.46,18.09,581.63,5.39,1102.03,17.59,578.43,13.24
00:01:50.7258727,Bajo,SmallSedanRed(Clone)16,2.7271,1103.46,18.02,581.63,5.49,1102.56,17.59,578.42,13.26
00:01:50.7839790,Bajo,SmallSedanRed(Clone)16,2.7666,1103.50,18.02,581.63,5.56,1103.36,17.59,578.39,13.29
