Tiempo_Ejecucion(H:M:S),Riesgo_De_Accidente,Nombre_Vehiculo,Distancia,Posicion,Del,Vehiculo,Velocidad_Vehiculo,Posicion,De_La,Bicicleta,Velocidad_Bicicleta
00:00:23.2365204,Alto,SmallSedanGreen1(Clone)12,1.5451,591.94,7.76,609.06,0.00,593.99,7.26,608.54,8.61
00:00:23.3055108,Alto,SmallSedanGreen1(Clone)12,1.5983,591.89,7.69,608.78,0.00,593.96,7.26,608.02,8.62
00:00:23.3357472,Alto,SmallSedanGreen1(Clone)12,1.6497,591.87,7.76,608.65,0.00,593.94,7.26,607.68,8.63
00:00:23.3685584,Alto,SmallSedanGreen1(Clone)12,1.7196,591.84,7.76,608.52,0.00,593.94,7.26,607.50,8.64
00:00:23.4020036,Alto,SmallSedanGreen1(Clone)12,1.8038,591.82,7.76,608.40,0.00,593.93,7.26,607.16,8.65
00:00:23.4355236,Alto,SmallSedanGreen1(Clone)12,1.9062,591.80,7.76,608.28,0.00,593.93,7.26,606.81,8.67
00:00:23.4685486,Alto,SmallSedanGreen1(Clone)12,2.0206,591.78,7.76,608.16,0.00,593.93,7.26,606.64,8.68
00:00:23.5020343,Alto,SmallSedanGreen1(Clone)12,2.1474,591.76,7.78,608.06,0.00,593.94,7.36,606.30,8.70
00:00:23.5359754,Alto,SmallSedanGreen1(Clone)12,2.2862,591.74,7.78,607.95,0.00,593.95,7.36,605.96,8.69
00:00:23.5688674,Alto,SmallSedanGreen1(Clone)12,2.4333,591.72,7.78,607.84,0.00,593.95,7.36,605.78,8.69
00:00:23.6013958,Bajo,SmallSedanGreen1(Clone)12,2.5785,591.70,7.78,607.75,0.00,593.96,7.36,605.44,8.69
00:00:23.6353404,Bajo,SmallSedanGreen1(Clone)12,2.7401,591.68,7.78,607.66,0.00,593.97,7.35,605.10,8.68
00:00:23.6691251,Bajo,SmallSedanGreen1(Clone)12,2.9141,591.67,7.78,607.56,0.00,593.98,7.34,604.93,8.73
00:00:23.7391962,Bajo,SmallSedanGreen1(Clone)12,3.3054,591.64,7.69,607.40,0.00,594.04,7.45,604.24,8.73
00:00:23.7392468,Bajo,SmallSedanRed(Clone)6,2.6961,590.94,7.68,604.01,0.00,594.04,7.45,604.24,8.73
00:00:23.8042128,Bajo,SmallSedanGreen1(Clone)12,3.7118,591.61,7.69,607.26,0.00,594.10,7.47,603.71,8.74
00:00:23.8042616,Bajo,SmallSedanRed(Clone)6,2.7236,590.91,7.68,603.79,0.00,594.10,7.47,603.71,8.74
00:00:23.8361923,Bajo,SmallSedanGreen1(Clone)12,3.9254,591.60,7.70,607.19,0.00,594.14,7.48,603.37,8.75
00:00:23.8362348,Bajo,SmallSedanRed(Clone)6,2.7563,590.89,7.68,603.69,0.00,594.14,7.48,603.37,8.75
00:00:23.9040619,Bajo,SmallSedanGreen1(Clone)12,4.3718,591.58,7.71,607.07,0.00,594.20,7.47,602.84,8.79
00:00:23.9041140,Bajo,SmallSedanRed(Clone)6,2.8643,590.86,7.80,603.49,0.00,594.20,7.47,602.84,8.79
00:00:23.9711862,Bajo,SmallSedanRed(Clone)6,3.0274,590.83,7.79,603.30,0.00,594.27,7.44,602.31,8.84
00:00:24.0025387,Bajo,SmallSedanRed(Clone)6,3.1284,590.82,7.79,603.21,0.00,594.32,7.42,601.96,8.84
00:00:24.0709454,Bajo,SmallSedanRed(Clone)6,3.3757,590.79,7.78,603.04,0.00,594.40,7.40,601.42,8.86
00:00:24.1374383,Bajo,SmallSedanRed(Clone)6,3.6565,590.77,7.68,602.89,0.00,594.51,7.40,600.72,8.91
00:00:24.1692504,Bajo,SmallSedanRed(Clone)6,3.8180,590.76,7.68,602.81,0.00,594.54,7.41,600.54,8.92
00:00:24.2394192,Bajo,SmallSedanYellow1(Clone)8,4.6270,589.97,7.78,598.33,0.00,594.65,7.42,599.83,8.97
00:00:24.2394634,Bajo,SmallSedanRed(Clone)6,4.1631,590.74,7.79,602.67,0.00,594.65,7.42,599.83,8.97
00:00:24.3038662,Bajo,SmallSedanYellow1(Clone)8,4.5619,589.96,7.67,598.16,0.00,594.74,7.43,599.30,9.00
00:00:24.3039072,Bajo,SmallSedanRed(Clone)6,4.5273,590.72,7.79,602.55,0.00,594.74,7.43,599.30,9.00
00:00:24.3361466,Bajo,SmallSedanYellow1(Clone)8,4.5435,589.96,7.67,598.08,0.00,594.80,7.43,598.94,9.03
00:00:24.3361914,Bajo,SmallSedanRed(Clone)6,4.7214,590.71,7.79,602.48,0.00,594.80,7.43,598.94,9.03
00:00:24.4058702,Bajo,SmallSedanYellow1(Clone)8,4.5375,589.95,7.67,597.93,0.00,594.88,7.42,598.41,9.07
00:00:29.3407068,Alto,SmallSedanGreen2(Clone)13,1.8680,614.49,7.61,549.15,10.80,614.81,7.12,551.58,11.22
00:00:29.3738771,Alto,SmallSedanGreen2(Clone)13,1.5491,614.42,7.61,549.20,10.89,615.10,7.12,551.24,11.16
00:00:29.4439974,Alto,SmallSedanGreen2(Clone)13,1.1914,614.49,7.61,549.18,11.04,615.56,7.12,550.76,11.07
00:00:29.5105248,Alto,SmallSedanGreen2(Clone)13,1.1568,614.67,7.60,549.11,11.18,616.04,7.12,550.31,11.01
00:00:29.5410012,Alto,SmallSedanGreen2(Clone)13,1.2441,614.75,7.54,549.07,11.28,616.37,7.12,550.02,10.98
00:00:29.5754998,Alto,SmallSedanGreen2(Clone)13,1.3590,614.89,7.58,549.00,11.38,616.71,7.12,549.75,10.96
00:00:29.6074604,Alto,SmallSedanGreen2(Clone)13,1.6343,614.88,7.66,549.00,11.42,616.88,7.12,549.61,10.95
00:00:29.6427743,Alto,SmallSedanGreen2(Clone)13,2.3421,614.47,7.61,549.19,11.52,617.23,7.12,549.35,10.93
00:00:29.6759356,Bajo,SmallSedanGreen2(Clone)13,3.0603,614.05,7.61,549.39,11.62,617.58,7.12,549.11,10.92
00:00:29.7079118,Bajo,SmallSedanGreen2(Clone)13,3.5840,613.85,7.69,549.49,11.67,617.76,7.12,548.98,10.91
00:00:29.7429818,Bajo,SmallSedanGreen2(Clone)13,4.3457,613.43,7.69,549.69,11.76,618.13,7.12,548.75,10.91
00:00:33.8795160,Bajo,SmallSedanRed(Clone)16,3.0621,666.99,7.36,550.36,11.46,664.31,6.84,547.61,12.65
00:00:33.9116132,Alto,SmallSedanRed(Clone)16,2.4548,666.89,7.36,550.10,11.51,664.55,6.83,547.67,12.66
00:00:33.9464992,Alto,SmallSedanRed(Clone)16,1.6066,666.65,7.20,549.63,11.61,665.05,6.83,547.79,12.69
00:00:34.0827996,Colision,SmallSedanRed(Clone)16,0.6916,666.35,7.23,549.43,10.76,666.78,6.80,548.21,12.78
00:00:34.1107539,Colision,SmallSedanRed(Clone)16,0.7619,666.53,7.23,549.56,10.81,667.03,6.80,548.27,12.80
00:00:34.1469102,Colision,SmallSedanRed(Clone)16,0.8891,666.65,7.22,549.64,10.91,667.53,6.79,548.39,12.82
00:00:34.1469543,Bajo,SmallSedanYellow2(Clone)19,4.7153,672.78,7.19,546.86,0.00,667.53,6.79,548.39,12.82
00:00:34.1792359,Alto,SmallSedanRed(Clone)16,1.1043,666.70,7.34,549.68,11.01,668.03,6.79,548.52,12.85
00:00:34.1792708,Bajo,SmallSedanYellow2(Clone)19,4.3974,672.85,7.19,546.91,0.00,668.03,6.79,548.52,12.85
00:00:34.2164590,Alto,SmallSedanRed(Clone)16,1.4425,666.72,7.35,549.70,11.11,668.52,6.78,548.64,12.87
00:00:34.2165168,Bajo,SmallSedanYellow2(Clone)19,4.0465,672.92,7.18,546.96,0.00,668.52,6.78,548.64,12.87
00:00:34.2446959,Alto,SmallSedanRed(Clone)16,1.7385,666.76,7.35,549.73,11.16,668.77,6.78,548.70,12.88
00:00:34.2447387,Bajo,SmallSedanYellow2(Clone)19,3.7643,672.99,7.18,547.01,0.00,668.77,6.78,548.70,12.88
00:00:34.2791238,Alto,SmallSedanRed(Clone)16,2.1551,666.72,7.36,549.69,10.84,669.28,6.78,548.83,12.91
00:00:34.2791640,Bajo,SmallSedanYellow2(Clone)19,3.4643,673.07,7.18,547.07,0.00,669.28,6.78,548.83,12.91
00:00:34.3116206,Bajo,SmallSedanRed(Clone)16,2.5317,666.75,7.36,549.71,10.67,669.53,6.78,548.89,12.92
00:00:34.3116582,Bajo,SmallSedanYellow2(Clone)19,3.1717,673.16,7.18,547.14,0.00,669.53,6.78,548.89,12.92
00:00:34.3457716,Bajo,SmallSedanRed(Clone)16,2.9946,666.69,7.36,549.65,10.32,670.03,6.77,549.01,12.95
00:00:34.3458168,Bajo,SmallSedanYellow2(Clone)19,2.8985,673.25,7.18,547.21,0.00,670.03,6.77,549.01,12.95
00:00:34.3806860,Bajo,SmallSedanRed(Clone)16,3.7840,666.34,7.37,549.42,9.93,670.53,6.77,549.14,12.97
00:00:34.3807248,Bajo,SmallSedanYellow2(Clone)19,2.6224,673.36,7.18,547.28,0.00,670.53,6.77,549.14,12.97
00:00:34.4124436,Bajo,SmallSedanRed(Clone)16,4.3673,666.17,7.38,549.31,9.74,670.78,6.77,549.20,12.98
00:00:34.4124964,Alto,SmallSedanYellow2(Clone)19,2.3839,673.46,7.18,547.36,0.00,670.78,6.77,549.20,12.98
00:00:34.4452835,Alto,SmallSedanYellow2(Clone)19,2.1673,673.58,7.18,547.45,0.00,671.29,6.76,549.33,13.01
00:00:34.4796410,Alto,SmallSedanYellow2(Clone)19,1.9566,673.72,7.18,547.55,0.00,671.79,6.76,549.46,13.03
00:00:34.5117128,Alto,SmallSedanYellow2(Clone)19,1.7767,673.86,7.18,547.66,0.00,672.05,6.76,549.52,13.04
00:00:34.5456564,Alto,SmallSedanYellow2(Clone)19,1.6233,674.02,7.18,547.78,0.00,672.55,6.75,549.64,13.07
00:00:34.5782383,Alto,SmallSedanYellow2(Clone)19,1.4923,674.19,7.17,547.91,0.00,673.06,6.75,549.77,13.09
00:00:34.6119964,Alto,SmallSedanYellow2(Clone)19,1.3792,674.40,7.17,548.06,0.00,673.31,6.75,549.83,13.10
00:00:34.9140251,Alto,SmallSedanYellow2(Clone)19,2.0731,675.61,7.29,548.85,0.00,677.09,6.73,550.94,13.07
00:00:34.9818814,Bajo,SmallSedanYellow2(Clone)19,2.9033,675.75,7.30,548.66,0.00,678.05,6.73,551.34,12.97
00:00:35.2464504,Colision,OriginalSmallSedan(Clone)0,0.1547,680.41,7.24,552.46,0.00,680.88,6.73,553.00,12.23
00:00:35.2815407,Colision,OriginalSmallSedan(Clone)0,0.5949,680.48,7.25,552.38,0.00,681.26,6.73,553.29,12.22
00:00:35.3118679,Colision,OriginalSmallSedan(Clone)0,0.9847,680.53,7.26,552.32,0.00,681.46,6.73,553.44,12.22
00:00:35.3461496,Alto,OriginalSmallSedan(Clone)0,1.3907,680.56,7.27,552.27,0.00,681.84,6.73,553.74,12.21
00:00:35.3811762,Alto,OriginalSmallSedan(Clone)0,1.8209,680.59,7.28,552.23,0.00,682.21,6.73,554.05,12.20
00:00:35.4157794,Alto,OriginalSmallSedan(Clone)0,2.2470,680.61,7.28,552.21,0.00,682.58,6.73,554.37,12.19
00:00:35.5184591,Bajo,OriginalSmallSedan(Clone)0,3.4725,680.65,7.29,552.16,0.00,683.49,6.73,555.18,12.19
00:00:46.8131164,Bajo,SmallSedanPurple(Clone)5,4.0267,828.96,12.67,571.19,0.00,824.62,12.17,573.45,13.06
00:00:46.8468375,Bajo,SmallSedanPurple(Clone)5,3.8448,829.18,12.64,571.20,0.00,825.14,12.17,573.52,13.08
00:00:46.9661592,Bajo,SmallSedanPurple(Clone)5,3.5273,829.60,12.60,571.20,0.00,825.92,12.17,573.62,13.11
00:00:46.9886506,Bajo,SmallSedanPurple(Clone)5,3.1766,830.05,12.59,571.21,0.00,826.96,12.17,573.74,13.14
00:00:47.0204963,Bajo,SmallSedanPurple(Clone)5,3.0191,830.25,12.67,571.21,0.00,827.48,12.17,573.80,13.16
00:00:47.0886980,Bajo,SmallSedanPurple(Clone)5,2.7486,830.62,12.67,571.22,0.00,828.27,12.17,573.88,13.19
00:00:47.1541000,Bajo,SmallSedanPurple(Clone)5,2.5407,830.97,12.59,571.22,0.00,829.05,12.17,573.96,13.22
00:00:47.1857496,Alto,SmallSedanPurple(Clone)5,2.4680,831.14,12.75,571.22,0.00,829.58,12.17,574.01,13.24
00:00:47.2571178,Alto,SmallSedanPurple(Clone)5,2.3949,831.49,12.75,571.23,0.00,830.64,12.17,574.10,13.27
00:00:47.3565058,Bajo,SmallSedanPurple(Clone)5,2.5054,831.97,12.75,571.23,0.00,831.96,12.17,574.19,13.31
00:00:47.4573891,Bajo,SmallSedanPurple(Clone)5,2.8589,832.45,12.75,571.24,0.00,833.30,12.17,574.26,13.35
00:00:47.8573002,Bajo,SmallSedanGreen2(Clone)13,3.0835,839.48,12.69,577.61,6.94,838.68,12.17,574.29,13.55
00:00:47.9207544,Bajo,SmallSedanGreen2(Clone)13,2.9056,839.52,12.69,577.65,6.90,839.49,12.17,574.27,13.58
00:00:47.9871500,Bajo,SmallSedanGreen2(Clone)13,2.9519,839.54,12.69,577.67,6.86,840.31,12.17,574.25,13.61
00:00:48.0189759,Bajo,SmallSedanGreen2(Clone)13,3.0808,839.50,12.69,577.68,6.92,840.85,12.17,574.24,13.63
00:00:48.0874231,Bajo,SmallSedanGreen2(Clone)13,3.5053,839.49,12.71,577.69,6.90,841.67,12.17,574.22,13.66
00:00:48.1538380,Bajo,SmallSedanGreen2(Clone)13,4.1002,839.46,12.72,577.69,6.99,842.49,12.17,574.19,13.70
00:00:48.1861772,Bajo,SmallSedanGreen2(Clone)13,4.4820,839.40,12.73,577.69,7.05,843.04,12.17,574.17,13.72
00:00:52.3525699,Bajo,SmallSedanGreen1(Clone)2,4.8733,907.39,12.73,577.76,12.22,904.65,12.27,572.97,15.84
00:00:52.3847170,Bajo,SmallSedanGreen1(Clone)2,4.5451,907.10,12.82,577.76,12.22,905.28,12.27,572.98,15.85
00:00:52.4181808,Bajo,SmallSedanGreen1(Clone)2,4.3269,906.82,12.81,577.76,12.17,905.91,12.28,573.00,15.87
00:00:52.4614228,Bajo,SmallSedanGreen1(Clone)2,4.2441,906.73,12.81,577.76,12.19,906.23,12.29,573.01,15.87
00:00:52.4852680,Bajo,SmallSedanGreen1(Clone)2,4.2594,906.45,12.81,577.76,12.22,906.86,12.30,573.03,15.89
00:00:52.5180614,Bajo,SmallSedanGreen1(Clone)2,4.4068,906.17,12.80,577.76,12.17,907.50,12.31,573.05,15.90
00:00:52.5507810,Bajo,SmallSedanGreen1(Clone)2,4.5989,906.09,12.80,577.76,12.19,907.82,12.32,573.06,15.91
00:00:53.1857039,Bajo,SmallSedanYellow1(Clone)8,4.3870,922.77,13.37,571.39,8.89,918.04,12.60,573.50,16.07
00:00:53.2201336,Bajo,SmallSedanYellow1(Clone)8,4.1852,923.12,13.38,571.55,8.89,918.68,12.62,573.53,16.08
00:00:53.2507524,Bajo,SmallSedanYellow1(Clone)8,3.8602,923.30,13.39,571.55,8.89,919.01,12.64,573.54,16.08
00:00:53.2852690,Bajo,SmallSedanYellow2(Clone)19,4.1507,921.89,13.26,577.76,13.89,919.65,12.67,573.58,16.09
00:00:53.2853535,Bajo,SmallSedanYellow1(Clone)8,3.6776,923.65,13.40,571.54,8.89,919.65,12.67,573.58,16.09
00:00:53.3181747,Bajo,SmallSedanYellow2(Clone)19,3.8227,921.58,13.25,577.76,13.89,920.29,12.69,573.61,16.09
00:00:53.3182196,Bajo,SmallSedanYellow1(Clone)8,3.5282,924.02,13.42,571.54,8.89,920.29,12.69,573.61,16.09
00:00:53.3512931,Bajo,SmallSedanYellow2(Clone)19,3.6623,921.49,13.25,577.76,13.89,920.61,12.71,573.62,16.09
00:00:53.3513336,Bajo,SmallSedanYellow1(Clone)8,3.3858,924.40,13.44,571.54,8.89,920.61,12.71,573.62,16.09
00:00:53.3854656,Bajo,SmallSedanYellow2(Clone)19,3.6044,921.18,13.32,577.76,13.89,921.25,12.74,573.65,16.10
00:00:53.3855139,Bajo,SmallSedanYellow1(Clone)8,3.3446,924.87,13.46,571.55,8.89,921.25,12.74,573.65,16.10
00:00:53.4537748,Bajo,SmallSedanYellow2(Clone)19,3.8956,920.79,13.23,577.76,13.89,922.22,12.78,573.70,16.11
00:00:53.4538116,Bajo,SmallSedanYellow1(Clone)8,3.1181,925.68,13.50,571.58,8.89,922.22,12.78,573.70,16.11
00:00:53.5199242,Bajo,SmallSedanYellow2(Clone)19,4.7067,920.19,13.29,577.76,13.82,923.50,12.84,573.76,16.11
00:00:53.5199652,Bajo,SmallSedanYellow1(Clone)8,2.9613,926.55,13.54,571.63,8.77,923.50,12.84,573.76,16.11
00:00:53.5545931,Bajo,SmallSedanYellow1(Clone)8,2.8520,927.00,13.56,571.67,8.87,924.15,12.87,573.79,16.11
00:00:53.6213876,Bajo,SmallSedanYellow1(Clone)8,2.5924,927.74,13.60,571.73,8.77,925.11,12.92,573.84,16.12
00:00:53.6872515,Alto,SmallSedanYellow1(Clone)8,2.3404,928.49,13.65,571.81,8.89,926.07,12.97,573.89,16.12
00:00:53.7194295,Alto,SmallSedanYellow1(Clone)8,2.2452,928.91,13.67,571.85,8.77,926.72,13.01,573.92,16.12
00:00:53.7887095,Alto,SmallSedanYellow1(Clone)8,1.9965,929.68,13.71,571.93,8.89,927.68,13.06,573.96,16.12
00:00:53.8529418,Alto,SmallSedanYellow1(Clone)8,1.7918,930.42,13.76,572.02,8.82,928.64,13.12,574.01,16.12
00:00:53.8848447,Alto,SmallSedanYellow1(Clone)8,1.7169,930.84,13.78,572.07,8.89,929.29,13.15,574.04,16.12
00:00:53.9539408,Alto,SmallSedanYellow1(Clone)8,1.5400,931.63,13.83,572.17,8.89,930.25,13.21,574.08,16.11
00:00:54.0206691,Alto,SmallSedanYellow1(Clone)8,1.4245,932.50,13.88,572.28,8.89,931.54,13.29,574.14,16.11
00:00:54.0513896,Alto,SmallSedanYellow1(Clone)8,1.3666,932.86,13.90,572.32,8.89,931.86,13.31,574.16,16.11
00:00:54.0878484,Alto,SmallSedanYellow1(Clone)8,1.3227,933.32,13.93,572.38,8.89,932.50,13.35,574.19,16.10
00:00:54.1199863,Alto,SmallSedanYellow1(Clone)8,1.2872,933.75,13.96,572.44,8.89,933.14,13.39,574.22,16.10
00:00:54.1502595,Alto,SmallSedanYellow1(Clone)8,1.2730,934.11,13.98,572.48,8.89,933.46,13.41,574.23,16.10
00:00:54.1864063,Alto,SmallSedanYellow1(Clone)8,1.2513,934.58,14.01,572.54,8.89,934.10,13.46,574.26,16.09
00:00:54.2200274,Alto,SmallSedanYellow1(Clone)8,1.2350,935.04,14.04,572.60,8.77,934.74,13.50,574.29,16.09
00:00:55.0508626,Bajo,OriginalSmallSedan(Clone)10,2.8310,947.66,14.92,571.55,8.88,947.85,14.41,574.87,15.98
00:00:55.1221442,Bajo,OriginalSmallSedan(Clone)10,2.8830,948.97,15.08,571.55,8.89,949.12,14.51,574.92,15.97
00:00:55.1863440,Bajo,OriginalSmallSedan(Clone)10,2.9694,949.63,15.13,571.55,8.89,950.08,14.57,574.96,15.96
00:00:55.2178686,Bajo,OriginalSmallSedan(Clone)10,3.0127,950.03,15.15,571.55,8.89,950.71,14.62,574.98,15.96
00:00:55.2875944,Bajo,OriginalSmallSedan(Clone)10,3.1601,950.70,15.12,571.55,8.89,951.67,14.68,575.02,15.95
00:00:55.3516780,Bajo,OriginalSmallSedan(Clone)10,3.3225,951.36,15.17,571.55,8.89,952.62,14.75,575.05,15.94
00:00:55.3844799,Bajo,OriginalSmallSedan(Clone)10,3.3948,951.76,15.20,571.55,8.83,953.26,14.79,575.07,15.94
00:00:59.2546634,Bajo,SmallSedanWhite(Clone)17,4.3798,1020.01,18.08,574.48,5.55,1015.16,17.46,573.58,16.37
00:00:59.2877187,Bajo,SmallSedanWhite(Clone)17,3.9374,1020.12,18.08,574.45,5.56,1015.49,17.47,573.56,16.38
00:00:59.3217200,Bajo,SmallSedanWhite(Clone)17,3.6244,1020.34,18.08,574.42,5.53,1016.14,17.48,573.50,16.40
