Tiempo_Ejecucion(H:M:S),Riesgo_De_Accidente,Nombre_Vehiculo,Distancia,Posicion,Del,Vehiculo,Velocidad_Vehiculo,Posicion,De_La,Bicicleta,Velocidad_Bicicleta
00:00:11.3736951,Colision,SmallSedanPurple(Clone)5,0.5824,685.57,7.84,632.48,1.92,684.59,7.43,633.43,10.12
00:00:11.3916666,Colision,SmallSedanPurple(Clone)5,0.5686,685.56,7.84,632.49,0.56,684.64,7.43,633.39,2.68
00:00:11.4065280,Colision,SmallSedanPurple(Clone)5,0.5703,685.58,7.84,632.51,0.33,684.67,7.43,633.41,1.96
00:00:11.4224228,Colision,SmallSedanPurple(Clone)5,0.5747,685.60,7.84,632.53,0.33,684.67,7.43,633.41,1.96
00:00:11.4399313,Colision,SmallSedanPurple(Clone)5,0.5730,685.62,7.85,632.54,0.30,684.69,7.42,633.44,1.80
00:00:11.4559865,Colision,SmallSedanPurple(Clone)5,0.5702,685.63,7.85,632.56,0.26,684.71,7.42,633.46,1.62
00:00:11.4734942,Colision,SmallSedanPurple(Clone)5,0.5678,685.64,7.86,632.57,0.23,684.73,7.42,633.48,1.42
00:00:11.4892771,Colision,SmallSedanPurple(Clone)5,0.5657,685.64,7.86,632.58,0.19,684.75,7.41,633.49,1.21
00:00:11.5055621,Colision,SmallSedanPurple(Clone)5,0.5675,685.66,7.86,632.59,0.19,684.75,7.41,633.49,1.21
00:00:11.5237337,Colision,SmallSedanPurple(Clone)5,0.5654,685.66,7.86,632.60,0.15,684.76,7.41,633.50,1.01
00:00:11.5397728,Colision,SmallSedanPurple(Clone)5,0.5664,685.67,7.86,632.61,0.10,684.77,7.42,633.51,0.81
00:00:11.5566875,Colision,SmallSedanPurple(Clone)5,0.5654,685.67,7.87,632.61,0.01,684.78,7.42,633.52,0.64
00:00:11.5734974,Colision,SmallSedanPurple(Clone)5,0.5656,685.67,7.87,632.61,0.03,684.78,7.42,633.52,0.45
00:00:11.5893748,Colision,SmallSedanPurple(Clone)5,0.5662,685.68,7.87,632.61,0.04,684.79,7.42,633.53,0.34
00:00:11.6076402,Colision,SmallSedanPurple(Clone)5,0.5673,685.68,7.87,632.61,0.04,684.79,7.42,633.53,0.29
00:00:11.6224746,Colision,SmallSedanPurple(Clone)5,0.5684,685.68,7.87,632.61,0.04,684.79,7.42,633.53,0.29
00:00:11.6395190,Colision,SmallSedanPurple(Clone)5,0.5699,685.68,7.86,632.61,0.03,684.79,7.42,633.53,0.25
00:00:11.6555659,Colision,SmallSedanPurple(Clone)5,0.5714,685.68,7.86,632.61,0.03,684.79,7.42,633.53,0.22
00:00:11.6555999,Bajo,SmallSedanRed(Clone)6,2.6085,683.82,7.97,630.47,0.00,684.79,7.42,633.53,0.22
00:00:11.6731168,Colision,SmallSedanPurple(Clone)5,0.5734,685.69,7.86,632.61,0.03,684.79,7.42,633.54,0.19
00:00:11.6896990,Colision,SmallSedanPurple(Clone)5,0.5754,685.69,7.86,632.61,0.03,684.79,7.42,633.54,0.17
00:00:11.7050923,Colision,SmallSedanPurple(Clone)5,0.5776,685.69,7.86,632.62,0.03,684.79,7.42,633.54,0.17
00:00:11.7237362,Colision,SmallSedanPurple(Clone)5,0.5798,685.69,7.85,632.62,0.03,684.79,7.42,633.54,0.16
00:00:11.7400568,Colision,SmallSedanPurple(Clone)5,0.5818,685.69,7.85,632.61,0.03,684.79,7.43,633.54,0.16
00:00:11.7560840,Colision,SmallSedanPurple(Clone)5,0.5837,685.69,7.85,632.61,0.02,684.79,7.43,633.54,0.15
00:00:11.7728090,Colision,SmallSedanPurple(Clone)5,0.5866,685.69,7.84,632.61,0.03,684.79,7.43,633.54,0.17
00:00:11.7887359,Colision,SmallSedanPurple(Clone)5,0.5875,685.69,7.84,632.61,0.05,684.79,7.43,633.55,0.05
00:00:11.8047423,Colision,SmallSedanPurple(Clone)5,0.5882,685.69,7.84,632.61,0.05,684.79,7.43,633.55,0.05
00:00:11.8225773,Colision,SmallSedanPurple(Clone)5,0.5885,685.69,7.84,632.61,0.03,684.79,7.43,633.55,0.03
00:00:11.8411169,Colision,SmallSedanPurple(Clone)5,0.5886,685.69,7.84,632.61,0.02,684.79,7.43,633.55,0.04
00:00:11.8563351,Colision,SmallSedanPurple(Clone)5,0.5888,685.69,7.84,632.61,0.01,684.79,7.43,633.55,0.06
00:00:11.8742511,Colision,SmallSedanPurple(Clone)5,0.5889,685.69,7.84,632.61,0.01,684.79,7.43,633.55,0.07
00:00:11.8902961,Colision,SmallSedanPurple(Clone)5,0.5889,685.69,7.84,632.61,0.01,684.79,7.43,633.55,0.08
00:00:11.9065851,Colision,SmallSedanPurple(Clone)5,0.5888,685.69,7.84,632.61,0.01,684.79,7.43,633.54,0.10
00:00:11.9223584,Colision,SmallSedanPurple(Clone)5,0.5887,685.69,7.84,632.61,0.01,684.79,7.43,633.54,0.10
00:00:11.9396842,Colision,SmallSedanPurple(Clone)5,0.5886,685.69,7.84,632.61,0.01,684.79,7.43,633.54,0.10
00:00:11.9564994,Colision,SmallSedanPurple(Clone)5,0.5885,685.69,7.84,632.61,0.01,684.79,7.43,633.54,0.11
00:00:11.9731935,Colision,SmallSedanPurple(Clone)5,0.5884,685.69,7.84,632.61,0.01,684.79,7.43,633.54,0.12
00:00:11.9890013,Colision,SmallSedanPurple(Clone)5,0.5883,685.69,7.84,632.61,0.00,684.79,7.43,633.54,0.12
00:00:12.0051770,Colision,SmallSedanPurple(Clone)5,0.5881,685.69,7.84,632.61,0.00,684.79,7.43,633.54,0.12
00:00:12.0227894,Colision,SmallSedanPurple(Clone)5,0.5880,685.69,7.84,632.61,0.00,684.79,7.43,633.54,0.12
00:00:12.0391671,Colision,SmallSedanPurple(Clone)5,0.5880,685.69,7.84,632.61,0.00,684.79,7.43,633.54,0.12
00:00:12.0557855,Colision,SmallSedanPurple(Clone)5,0.5879,685.69,7.84,632.61,0.00,684.79,7.43,633.54,0.13
00:00:12.0741882,Colision,SmallSedanPurple(Clone)5,0.5878,685.69,7.84,632.61,0.00,684.79,7.43,633.54,0.13
00:00:12.0926291,Colision,SmallSedanPurple(Clone)5,0.5876,685.69,7.84,632.61,0.00,684.79,7.43,633.54,0.14
00:00:12.1046451,Colision,SmallSedanPurple(Clone)5,0.5876,685.68,7.84,632.61,0.00,684.79,7.43,633.54,0.14
00:00:12.1231199,Colision,SmallSedanPurple(Clone)5,0.5874,685.68,7.84,632.61,0.00,684.78,7.43,633.54,0.14
00:00:12.1392867,Colision,SmallSedanPurple(Clone)5,0.5873,685.68,7.84,632.61,0.00,684.78,7.43,633.54,0.14
00:00:12.1556674,Colision,SmallSedanPurple(Clone)5,0.5871,685.68,7.84,632.61,0.00,684.78,7.43,633.54,0.14
00:00:12.1817403,Colision,SmallSedanPurple(Clone)5,0.5868,685.68,7.84,632.61,0.00,684.78,7.43,633.54,0.13
00:00:12.1895768,Colision,SmallSedanPurple(Clone)5,0.5868,685.68,7.84,632.61,0.00,684.78,7.43,633.54,0.13
00:00:12.2047479,Colision,SmallSedanPurple(Clone)5,0.5865,685.68,7.84,632.61,0.00,684.78,7.43,633.54,0.13
00:00:12.2221849,Colision,SmallSedanPurple(Clone)5,0.5862,685.68,7.84,632.61,0.00,684.78,7.43,633.54,0.13
00:00:12.2394839,Colision,SmallSedanPurple(Clone)5,0.5859,685.68,7.84,632.61,0.00,684.78,7.43,633.54,0.12
00:00:12.2555252,Colision,SmallSedanPurple(Clone)5,0.5857,685.68,7.84,632.61,0.00,684.78,7.43,633.54,0.11
00:00:12.2802193,Colision,SmallSedanPurple(Clone)5,0.5852,685.68,7.84,632.60,0.00,684.78,7.43,633.53,0.11
