Tiempo_Ejecucion(H:M:S),Riesgo_De_Accidente,Nombre_Vehiculo,Distancia,Posicion,Del,Vehiculo,Velocidad_Vehiculo,Posicion,De_La,Bicicleta,Velocidad_Bicicleta
00:00:05.2573418,Bajo,SmallSedanBlue2(Clone)11,4.3651,682.44,9.12,693.94,9.16,683.49,9.30,698.70,0.01
00:00:25.3995516,Bajo,SmallSedanGreen2(Clone)13,4.6489,668.03,7.85,644.63,13.77,672.68,7.52,647.23,8.13
00:00:30.2319059,Bajo,OriginalSmallSedan(Clone)0,3.6894,687.17,7.21,600.61,0.00,687.18,6.84,604.87,9.66
00:00:30.2642309,Bajo,OriginalSmallSedan(Clone)0,3.3724,687.17,7.21,600.61,0.00,687.34,6.83,604.52,9.66
00:00:30.2974014,Bajo,OriginalSmallSedan(Clone)0,3.0942,687.17,7.21,600.61,0.00,687.51,6.82,604.17,9.67
00:00:30.3621494,Bajo,OriginalSmallSedan(Clone)0,2.5724,687.17,7.21,600.61,0.00,687.77,6.81,603.66,9.70
00:00:30.4614997,Alto,OriginalSmallSedan(Clone)0,1.7834,687.17,7.21,600.61,0.00,688.23,6.80,602.79,9.75
00:00:30.5303849,Alto,OriginalSmallSedan(Clone)0,1.7911,687.24,7.33,600.08,0.00,688.51,6.79,602.27,9.78
00:00:30.5985895,Alto,OriginalSmallSedan(Clone)0,1.8299,687.31,7.33,599.57,0.00,688.86,6.79,601.57,9.81
00:00:30.6604898,Alto,OriginalSmallSedan(Clone)0,1.8430,687.37,7.34,599.18,0.00,689.12,6.79,601.04,9.84
00:00:30.7283984,Alto,OriginalSmallSedan(Clone)0,1.8632,687.42,7.34,598.80,0.00,689.37,6.78,600.50,9.87
00:00:30.7612903,Alto,OriginalSmallSedan(Clone)0,1.8823,687.44,7.34,598.63,0.00,689.54,6.78,600.14,9.89
00:00:30.7944318,Alto,OriginalSmallSedan(Clone)0,1.9150,687.47,7.34,598.46,0.00,689.62,6.78,599.96,9.90
00:00:30.8279417,Alto,OriginalSmallSedan(Clone)0,1.9538,687.49,7.34,598.32,0.00,689.78,6.78,599.60,9.91
00:00:30.9300095,Alto,OriginalSmallSedan(Clone)0,2.1533,687.54,7.34,597.92,0.00,690.16,6.77,598.68,9.96
00:00:30.9622823,Alto,OriginalSmallSedan(Clone)0,2.2532,687.56,7.34,597.79,0.00,690.30,6.77,598.31,9.97
00:00:30.9944235,Alto,OriginalSmallSedan(Clone)0,2.3645,687.58,7.34,597.67,0.00,690.37,6.77,598.12,9.98
00:00:31.0638806,Bajo,OriginalSmallSedan(Clone)0,2.6041,687.61,7.34,597.44,0.00,690.64,6.76,597.37,10.02
00:00:31.1282275,Bajo,OriginalSmallSedan(Clone)0,2.8954,687.64,7.34,597.22,0.00,690.83,6.75,596.80,10.05
00:00:48.9394404,Bajo,SmallSedanYellow1(Clone)8,4.0099,827.58,12.74,575.18,0.00,823.21,12.16,576.90,7.83
00:00:48.9828842,Bajo,SmallSedanYellow1(Clone)8,3.6776,827.58,12.74,575.18,0.00,823.67,12.17,576.98,7.85
00:00:49.0143511,Bajo,SmallSedanYellow1(Clone)8,3.4283,827.58,12.73,575.18,0.00,823.83,12.17,577.00,7.86
00:00:49.1084870,Bajo,SmallSedanYellow1(Clone)8,3.0447,827.82,12.69,575.18,0.00,824.60,12.17,577.15,7.91
00:00:49.2166435,Bajo,SmallSedanYellow1(Clone)8,2.8757,828.29,12.74,575.19,0.00,825.38,12.17,577.31,7.95
00:00:49.3071460,Bajo,SmallSedanYellow1(Clone)8,2.7129,828.74,12.67,575.19,0.00,826.16,12.17,577.48,8.01
00:00:49.3851961,Bajo,SmallSedanYellow1(Clone)8,2.6037,829.06,12.67,575.20,0.00,826.78,12.17,577.63,8.05
00:00:49.4742118,Bajo,SmallSedanYellow1(Clone)8,2.5169,829.39,12.74,575.20,0.00,827.41,12.17,577.79,8.09
00:00:49.5526316,Alto,SmallSedanYellow1(Clone)8,2.4675,829.66,12.75,575.20,0.00,828.04,12.17,577.93,8.12
00:00:49.6056778,Alto,SmallSedanYellow1(Clone)8,2.4510,829.84,12.75,575.21,0.00,828.52,12.17,578.03,8.12
00:00:49.7071478,Alto,SmallSedanYellow1(Clone)8,2.4724,830.14,12.75,575.21,0.00,829.32,12.17,578.16,8.16
00:00:49.8078823,Bajo,SmallSedanYellow1(Clone)8,2.5759,830.44,12.75,575.21,0.00,830.13,12.17,578.27,8.20
00:00:49.9057859,Bajo,SmallSedanYellow1(Clone)8,2.7572,830.71,12.75,575.22,0.00,830.95,12.17,578.36,8.24
00:00:50.0075600,Bajo,SmallSedanYellow1(Clone)8,3.0213,830.99,12.75,575.22,0.00,831.77,12.17,578.43,8.29
