Tiempo_Ejecucion(H:M:S),Riesgo_De_Accidente,Nombre_Vehiculo,Distancia,Posicion,Del,Vehiculo,Velocidad_Vehiculo,Posicion,De_La,Bicicleta,Velocidad_Bicicleta
,,,,X,Y,Z,,X,Y,Z,
00:00:45.2744129,Bajo,SmallSedanWhite(Clone)17,4.9062,581.97,7.73,591.80,5.56,586.83,7.24,594.69,5.51
00:00:45.3459085,Bajo,SmallSedanWhite(Clone)17,4.7551,581.97,7.65,591.54,5.56,586.40,7.24,594.75,5.41
00:00:45.4085544,Bajo,SmallSedanWhite(Clone)17,4.5946,581.97,7.81,591.37,5.56,586.08,7.24,594.77,5.33
00:00:45.4409110,Bajo,SmallSedanWhite(Clone)17,4.5382,581.97,7.73,591.25,5.56,585.87,7.24,594.77,5.28
00:00:45.4738082,Bajo,SmallSedanWhite(Clone)17,4.4221,581.97,7.73,591.22,5.56,585.77,7.24,594.77,5.25
00:00:45.5086827,Bajo,SmallSedanWhite(Clone)17,4.3627,581.98,7.81,591.11,5.56,585.56,7.24,594.75,5.19
00:00:45.5433507,Bajo,SmallSedanWhite(Clone)17,4.2958,581.98,7.81,591.01,5.56,585.36,7.24,594.72,5.13
00:00:45.5753593,Bajo,SmallSedanWhite(Clone)17,4.1850,581.98,7.80,590.98,5.56,585.26,7.24,594.70,5.10
00:00:45.6086944,Bajo,SmallSedanWhite(Clone)17,4.1329,581.98,7.80,590.88,5.56,585.06,7.24,594.66,5.05
00:00:45.6759166,Bajo,SmallSedanWhite(Clone)17,3.9591,581.99,7.80,590.76,5.56,584.78,7.24,594.57,4.95
00:00:45.7437831,Bajo,SmallSedanWhite(Clone)17,3.8462,581.99,7.78,590.57,5.56,584.43,7.24,594.41,4.83
00:00:45.7746862,Bajo,SmallSedanWhite(Clone)17,3.7216,581.99,7.67,590.56,5.56,584.34,7.24,594.37,4.80
00:00:45.8429657,Bajo,SmallSedanWhite(Clone)17,3.6104,581.99,7.64,590.38,5.56,584.03,7.24,594.16,4.68
00:00:45.9089888,Bajo,SmallSedanWhite(Clone)17,3.4476,581.99,7.64,590.26,5.54,583.82,7.24,593.98,4.59
00:00:45.9418818,Bajo,SmallSedanWhite(Clone)17,3.5267,582.01,7.64,590.05,5.56,583.70,7.24,593.85,4.54
00:00:46.0102980,Bajo,SmallSedanWhite(Clone)17,3.5691,582.04,7.64,589.73,5.54,583.53,7.24,593.65,4.47
00:00:46.0789344,Bajo,SmallSedanWhite(Clone)17,3.6049,582.07,7.64,589.40,5.52,583.39,7.24,593.43,4.40
00:00:46.1095399,Bajo,SmallSedanWhite(Clone)17,3.6812,582.10,7.64,589.19,5.54,583.31,7.23,593.28,4.36
00:00:46.1409764,Bajo,SmallSedanWhite(Clone)17,3.7606,582.12,7.63,588.97,5.56,583.24,7.23,593.12,4.33
00:00:46.1739632,Bajo,SmallSedanWhite(Clone)17,3.7234,582.14,7.63,588.86,5.52,583.21,7.23,593.04,4.31
00:00:46.2103371,Bajo,SmallSedanWhite(Clone)17,3.7887,582.16,7.63,588.65,5.54,583.16,7.23,592.88,4.29
