Tiempo_Ejecucion(H:M:S),Riesgo_De_Accidente,Nombre_Vehiculo,Distancia,Posicion,Del,Vehiculo,Velocidad_Vehiculo,Posicion,De_La,Bicicleta,Velocidad_Bicicleta
,,,,X,Y,Z,,X,Y,Z,
00:00:21.4484184,Bajo,SmallSedanGreen1(Clone)12,3.0981,671.84,7.84,649.13,8.15,675.03,7.52,647.10,0.00
00:00:21.4611977,Bajo,SmallSedanGreen1(Clone)12,3.0981,671.84,7.84,649.13,8.15,675.03,7.52,647.10,0.00
00:00:21.4698829,Bajo,SmallSedanGreen1(Clone)12,3.0448,671.84,7.84,649.02,8.18,675.03,7.52,647.10,0.00
00:00:21.4789386,Bajo,SmallSedanGreen1(Clone)12,3.0448,671.84,7.84,649.02,8.18,675.03,7.52,647.10,0.00
00:00:21.4861756,Bajo,SmallSedanGreen1(Clone)12,3.0448,671.84,7.84,649.02,8.18,675.03,7.52,647.10,0.00
00:00:21.4942253,Bajo,SmallSedanGreen1(Clone)12,2.9934,671.84,7.84,648.91,8.20,675.03,7.52,647.10,0.00
00:00:21.5021395,Bajo,SmallSedanGreen1(Clone)12,2.9934,671.84,7.84,648.91,8.20,675.03,7.52,647.10,0.00
00:00:21.5103749,Bajo,SmallSedanGreen1(Clone)12,2.9438,671.84,7.84,648.80,8.23,675.03,7.52,647.10,0.00
00:00:21.5179605,Bajo,SmallSedanGreen1(Clone)12,2.9438,671.84,7.84,648.80,8.23,675.03,7.52,647.10,0.00
00:00:21.5251113,Bajo,SmallSedanGreen1(Clone)12,2.9438,671.84,7.84,648.80,8.23,675.03,7.52,647.10,0.00
00:00:21.5333498,Bajo,SmallSedanGreen1(Clone)12,2.8964,671.85,7.84,648.69,8.26,675.03,7.52,647.10,0.00
00:00:21.5411573,Bajo,SmallSedanGreen1(Clone)12,2.8964,671.85,7.84,648.69,8.26,675.03,7.52,647.10,0.00
00:00:21.5499093,Bajo,SmallSedanGreen1(Clone)12,2.8513,671.85,7.84,648.58,8.29,675.03,7.52,647.10,0.01
00:00:21.5575006,Bajo,SmallSedanGreen1(Clone)12,2.8513,671.85,7.84,648.58,8.29,675.03,7.52,647.10,0.01
00:00:21.5652060,Bajo,SmallSedanGreen1(Clone)12,2.8513,671.85,7.84,648.58,8.29,675.03,7.52,647.10,0.01
00:00:21.5739981,Bajo,SmallSedanGreen1(Clone)12,2.8091,671.86,7.84,648.47,8.32,675.03,7.52,647.10,0.01
00:00:21.5819480,Bajo,SmallSedanGreen1(Clone)12,2.8092,671.86,7.84,648.47,8.32,675.03,7.52,647.10,0.01
00:00:21.5987537,Bajo,SmallSedanGreen1(Clone)12,2.7709,671.87,7.84,648.36,8.35,675.03,7.52,647.10,0.02
00:00:21.6063532,Bajo,SmallSedanGreen1(Clone)12,2.7709,671.87,7.84,648.36,8.35,675.03,7.52,647.10,0.02
00:00:21.6151456,Bajo,SmallSedanGreen1(Clone)12,2.7365,671.87,7.84,648.24,8.38,675.03,7.52,647.10,0.02
00:00:21.6225856,Bajo,SmallSedanGreen1(Clone)12,2.7366,671.87,7.84,648.24,8.38,675.03,7.52,647.10,0.02
00:00:21.6319351,Bajo,SmallSedanGreen1(Clone)12,2.7044,671.88,7.84,647.13,8.41,675.03,7.52,647.10,0.02
00:00:21.6393346,Bajo,SmallSedanGreen1(Clone)12,2.7044,671.88,7.84,647.13,8.41,675.03,7.52,647.10,0.02
00:00:21.6478045,Bajo,SmallSedanGreen1(Clone)12,2.6721,671.89,7.84,647.02,8.44,675.03,7.52,647.10,0.02
00:00:21.6554418,Bajo,SmallSedanGreen1(Clone)12,2.6722,671.89,7.84,647.02,8.44,675.03,7.52,647.10,0.02
00:00:21.6630772,Bajo,SmallSedanGreen1(Clone)12,2.6722,671.89,7.84,647.02,8.44,675.03,7.52,647.10,0.02
00:00:21.6710314,Bajo,SmallSedanGreen1(Clone)12,2.6447,671.91,7.84,646.91,8.46,675.03,7.52,647.10,0.03
00:00:21.6788447,Bajo,SmallSedanGreen1(Clone)12,2.6447,671.91,7.84,646.91,8.46,675.03,7.52,647.10,0.03
00:00:21.6863118,Bajo,SmallSedanGreen1(Clone)12,2.6448,671.91,7.84,646.91,8.46,675.03,7.52,647.10,0.03
00:00:21.6963808,Bajo,SmallSedanGreen1(Clone)12,2.6220,671.92,7.84,646.80,8.49,675.03,7.52,647.10,0.04
00:00:21.7049569,Bajo,SmallSedanGreen1(Clone)12,2.6220,671.92,7.84,646.80,8.49,675.03,7.52,647.10,0.04
00:00:21.7134949,Bajo,SmallSedanGreen1(Clone)12,2.6042,671.93,8.04,646.69,8.52,675.03,7.52,647.10,0.04
00:00:21.7212046,Bajo,SmallSedanGreen1(Clone)12,2.6042,671.93,8.04,646.69,8.52,675.03,7.52,647.10,0.04
00:00:21.7298750,Bajo,SmallSedanGreen1(Clone)12,2.5912,671.94,7.94,646.58,8.55,675.03,7.52,647.09,0.05
00:00:21.7374009,Bajo,SmallSedanGreen1(Clone)12,2.5912,671.94,7.94,646.58,8.55,675.03,7.52,647.09,0.05
00:00:21.7447747,Bajo,SmallSedanGreen1(Clone)12,2.5912,671.94,7.94,646.58,8.55,675.03,7.52,647.09,0.05
00:00:21.7526642,Bajo,SmallSedanGreen1(Clone)12,2.5832,671.95,8.04,646.47,8.58,675.03,7.52,647.09,0.06
00:00:21.7601144,Bajo,SmallSedanGreen1(Clone)12,2.5831,671.95,8.04,646.47,8.58,675.03,7.52,647.09,0.06
00:00:21.7680676,Bajo,SmallSedanGreen1(Clone)12,2.5784,671.96,8.04,646.35,8.61,675.03,7.52,647.09,0.07
00:00:21.7756612,Bajo,SmallSedanGreen1(Clone)12,2.5783,671.96,8.04,646.35,8.61,675.03,7.52,647.09,0.07
00:00:21.7830304,Bajo,SmallSedanGreen1(Clone)12,2.5783,671.96,8.04,646.35,8.61,675.03,7.52,647.09,0.07
00:00:21.7910685,Bajo,SmallSedanGreen1(Clone)12,2.5769,671.98,8.04,646.24,8.64,675.03,7.52,647.09,0.09
00:00:21.7988589,Bajo,SmallSedanGreen1(Clone)12,2.5768,671.98,8.04,646.24,8.64,675.03,7.52,647.09,0.09
00:00:21.8063427,Bajo,SmallSedanGreen1(Clone)12,2.5767,671.98,8.04,646.24,8.64,675.03,7.52,647.09,0.09
00:00:21.8146751,Bajo,SmallSedanGreen1(Clone)12,2.5786,671.99,8.04,646.13,8.67,675.03,7.52,647.09,0.10
00:00:21.8220988,Bajo,SmallSedanGreen1(Clone)12,2.5784,671.99,8.04,646.13,8.67,675.03,7.52,647.09,0.10
00:00:21.8303645,Bajo,SmallSedanGreen1(Clone)12,2.5835,672.01,8.04,646.02,8.70,675.03,7.52,647.09,0.11
00:00:21.8389362,Bajo,SmallSedanGreen1(Clone)12,2.5833,672.01,8.04,646.02,8.70,675.03,7.52,647.09,0.11
00:00:21.8576529,Bajo,SmallSedanGreen1(Clone)12,2.5915,672.03,8.04,645.91,8.72,675.03,7.52,647.08,0.12
00:00:21.8680838,Bajo,SmallSedanGreen1(Clone)12,2.6032,672.05,7.94,645.80,8.75,675.03,7.52,647.08,0.14
00:00:21.8759667,Bajo,SmallSedanGreen1(Clone)12,2.6029,672.05,7.94,645.80,8.75,675.03,7.52,647.08,0.14
00:00:21.8838156,Bajo,SmallSedanGreen1(Clone)12,2.6027,672.05,7.94,645.80,8.75,675.03,7.52,647.08,0.14
00:00:21.8919696,Bajo,SmallSedanGreen1(Clone)12,2.6194,672.07,7.94,645.69,8.78,675.03,7.52,647.08,0.15
00:00:21.9000327,Bajo,SmallSedanGreen1(Clone)12,2.6191,672.07,7.94,645.69,8.78,675.03,7.52,647.08,0.15
00:00:21.9080536,Bajo,SmallSedanGreen1(Clone)12,2.6406,672.09,7.94,645.58,8.81,675.03,7.52,647.07,0.16
00:00:21.9158371,Bajo,SmallSedanGreen1(Clone)12,2.6402,672.09,7.94,645.58,8.81,675.03,7.52,647.07,0.16
00:00:21.9228038,Bajo,SmallSedanGreen1(Clone)12,2.6399,672.09,7.94,645.58,8.81,675.03,7.52,647.07,0.16
00:00:21.9310938,Bajo,SmallSedanGreen1(Clone)12,2.6659,672.11,7.94,645.47,8.84,675.03,7.52,647.07,0.17
00:00:21.9384459,Bajo,SmallSedanGreen1(Clone)12,2.6655,672.11,7.94,645.47,8.84,675.03,7.52,647.07,0.17
00:00:21.9460160,Bajo,SmallSedanGreen1(Clone)12,2.6651,672.11,7.94,645.47,8.84,675.03,7.52,647.07,0.17
00:00:21.9542557,Bajo,SmallSedanGreen1(Clone)12,2.6956,672.12,7.94,645.35,8.87,675.03,7.52,647.07,0.18
00:00:21.9623537,Bajo,SmallSedanGreen1(Clone)12,2.6951,672.12,7.94,645.35,8.87,675.03,7.52,647.07,0.18
00:00:21.9703142,Bajo,SmallSedanGreen1(Clone)12,2.7299,672.14,7.94,645.24,8.90,675.03,7.52,647.06,0.20
00:00:21.9780571,Bajo,SmallSedanGreen1(Clone)12,2.7293,672.14,7.94,645.24,8.90,675.03,7.52,647.06,0.20
00:00:21.9856792,Bajo,SmallSedanGreen1(Clone)12,2.7288,672.14,7.94,645.24,8.90,675.03,7.52,647.06,0.20
00:00:21.9944320,Bajo,SmallSedanGreen1(Clone)12,2.7679,672.16,7.94,645.13,8.93,675.03,7.52,647.06,0.21
00:00:22.0022041,Bajo,SmallSedanGreen1(Clone)12,2.7672,672.16,7.94,645.13,8.93,675.03,7.52,647.06,0.21
00:00:22.0102860,Bajo,SmallSedanGreen1(Clone)12,2.8103,672.18,7.94,645.02,8.96,675.03,7.52,647.05,0.22
00:00:22.0177075,Bajo,SmallSedanGreen1(Clone)12,2.8096,672.18,7.94,645.02,8.96,675.03,7.52,647.05,0.22
00:00:22.0255857,Bajo,SmallSedanGreen1(Clone)12,2.8089,672.18,7.94,645.01,8.96,675.03,7.52,647.05,0.22
00:00:22.0336745,Bajo,SmallSedanGreen1(Clone)12,2.8559,672.20,7.84,644.90,8.98,675.03,7.52,647.05,0.23
00:00:22.0420608,Bajo,SmallSedanGreen1(Clone)12,2.8551,672.20,7.84,644.90,8.98,675.03,7.52,647.05,0.23
00:00:22.0503504,Bajo,SmallSedanGreen1(Clone)12,2.9058,672.22,7.84,644.79,9.01,675.03,7.52,647.04,0.24
00:00:22.0580479,Bajo,SmallSedanGreen1(Clone)12,2.9049,672.22,7.84,644.79,9.01,675.03,7.52,647.04,0.24
00:00:22.0660543,Bajo,SmallSedanGreen1(Clone)12,2.9040,672.22,7.84,644.79,9.01,675.03,7.52,647.04,0.24
00:00:22.0740020,Bajo,SmallSedanGreen1(Clone)12,2.9576,672.24,7.94,644.67,9.04,675.03,7.52,647.04,0.26
00:00:22.0818795,Bajo,SmallSedanGreen1(Clone)12,2.9566,672.24,7.94,644.67,9.04,675.03,7.52,647.04,0.26
00:00:22.0992487,Bajo,SmallSedanGreen1(Clone)12,3.0118,672.26,7.94,644.56,9.07,675.03,7.52,647.03,0.27
00:00:22.1078594,Bajo,SmallSedanGreen1(Clone)12,3.0708,672.28,7.94,644.44,9.10,675.03,7.52,647.03,0.28
00:00:22.1157368,Bajo,SmallSedanGreen1(Clone)12,3.0696,672.28,7.94,644.44,9.10,675.03,7.52,647.03,0.28
00:00:22.1228860,Bajo,SmallSedanGreen1(Clone)12,3.0686,672.28,7.94,644.44,9.10,675.03,7.52,647.03,0.28
00:00:22.1319934,Bajo,SmallSedanGreen1(Clone)12,3.1304,672.30,7.94,644.33,9.13,675.03,7.52,647.02,0.29
00:00:22.1491135,Bajo,SmallSedanGreen1(Clone)12,3.1935,672.32,7.94,644.21,9.16,675.03,7.52,647.02,0.30
00:00:22.1677173,Bajo,SmallSedanGreen1(Clone)12,3.2589,672.35,7.94,644.09,9.19,675.03,7.52,647.01,0.32
00:00:22.1765191,Bajo,SmallSedanGreen1(Clone)12,3.2572,672.35,7.94,644.09,9.19,675.03,7.52,647.01,0.32
00:00:22.1839556,Bajo,SmallSedanGreen1(Clone)12,3.2559,672.35,7.94,644.09,9.19,675.03,7.52,647.01,0.32
00:00:22.1927801,Bajo,SmallSedanGreen1(Clone)12,3.3259,672.37,7.94,643.97,9.22,675.03,7.52,647.00,0.33
00:00:22.2098863,Bajo,SmallSedanGreen1(Clone)12,3.3971,672.40,7.84,643.85,9.24,675.03,7.52,647.00,0.34
00:00:22.2177368,Bajo,SmallSedanGreen1(Clone)12,3.3953,672.40,7.84,643.85,9.24,675.03,7.52,647.00,0.34
00:00:22.2255271,Bajo,SmallSedanGreen1(Clone)12,3.3938,672.40,7.84,643.85,9.24,675.03,7.52,647.00,0.34
00:00:22.2336483,Bajo,SmallSedanGreen1(Clone)12,3.4693,672.43,7.84,643.73,9.27,675.03,7.52,646.99,0.35
00:00:22.2412755,Bajo,SmallSedanGreen1(Clone)12,3.4675,672.43,7.84,643.73,9.27,675.03,7.52,646.99,0.35
00:00:22.2504400,Bajo,SmallSedanGreen1(Clone)12,3.5453,672.45,7.84,643.61,9.30,675.03,7.52,646.98,0.37
00:00:22.2584457,Bajo,SmallSedanGreen1(Clone)12,3.5433,672.45,7.84,643.61,9.30,675.03,7.52,646.98,0.37
00:00:22.2660744,Bajo,SmallSedanGreen1(Clone)12,3.5416,672.45,7.84,643.61,9.30,675.03,7.52,646.98,0.37
00:00:22.2743532,Bajo,SmallSedanGreen1(Clone)12,3.6220,672.48,8.04,643.49,9.33,675.03,7.52,646.98,0.38
00:00:22.2823013,Bajo,SmallSedanGreen1(Clone)12,3.6199,672.48,8.04,643.49,9.33,675.03,7.52,646.98,0.38
00:00:22.2997052,Bajo,SmallSedanGreen1(Clone)12,3.7005,672.51,8.04,643.37,9.36,675.03,7.52,646.97,0.39
00:00:22.3100505,Bajo,SmallSedanGreen1(Clone)12,3.7847,672.53,8.04,643.24,9.39,675.03,7.52,646.96,0.40
00:00:22.3191984,Bajo,SmallSedanGreen1(Clone)12,3.7820,672.53,8.04,643.24,9.39,675.03,7.52,646.96,0.40
00:00:22.3264327,Bajo,SmallSedanGreen1(Clone)12,3.7801,672.54,8.04,643.24,9.39,675.03,7.52,646.96,0.40
00:00:22.3349163,Bajo,SmallSedanGreen1(Clone)12,3.8670,672.56,8.04,643.12,9.42,675.03,7.52,646.95,0.41
00:00:22.3424182,Bajo,SmallSedanGreen1(Clone)12,3.8647,672.56,8.04,643.12,9.42,675.03,7.52,646.95,0.41
00:00:22.3505835,Bajo,SmallSedanGreen1(Clone)12,3.9546,672.59,8.04,642.99,9.45,675.03,7.52,646.94,0.43
00:00:22.3587737,Bajo,SmallSedanGreen1(Clone)12,3.9521,672.59,8.04,642.99,9.45,675.03,7.52,646.94,0.43
00:00:22.3663830,Bajo,SmallSedanGreen1(Clone)12,3.9498,672.59,8.04,642.99,9.45,675.03,7.52,646.94,0.43
00:00:22.3742478,Bajo,SmallSedanGreen1(Clone)12,4.0424,672.62,8.04,642.87,9.48,675.03,7.52,646.93,0.44
00:00:22.3821002,Bajo,SmallSedanGreen1(Clone)12,4.0398,672.62,8.04,642.87,9.48,675.03,7.52,646.93,0.44
00:00:22.3908984,Bajo,SmallSedanGreen1(Clone)12,4.1350,672.65,8.04,642.74,9.50,675.03,7.52,646.92,0.45
