Tiempo_Ejecucion(H:M:S),Riesgo_De_Accidente,Nombre_Vehiculo,Distancia,Posicion,Del,Vehiculo,Velocidad_Vehiculo,Posicion,De_La,Bicicleta,Velocidad_Bicicleta
00:01:07.8046609,Alto,SmallSedanGreen1(Clone)12,1.2213,820.42,12.71,569.29,0.00,821.31,12.16,567.76,9.72
00:01:09.7032784,Bajo,SmallSedanYellow1(Clone)18,3.5719,833.40,12.59,569.46,0.00,837.35,12.16,569.15,7.01
00:01:12.8707940,Bajo,SmallSedanGrey(Clone)4,3.8154,850.18,12.59,579.69,2.75,850.11,12.18,575.42,4.16
00:01:13.0048428,Bajo,SmallSedanGrey(Clone)4,3.8228,850.16,12.59,579.72,2.77,850.61,12.18,575.40,4.21
00:01:13.1383746,Bajo,SmallSedanGrey(Clone)4,3.9213,850.06,12.59,579.71,2.74,851.21,12.17,575.35,4.30
00:01:13.2715639,Bajo,SmallSedanGrey(Clone)4,4.1389,849.94,12.59,579.68,2.77,851.81,12.17,575.28,4.39
00:01:16.7681726,Bajo,SmallSedanYellow1(Clone)18,2.5515,869.83,12.69,571.54,13.63,870.44,12.17,574.33,6.30
00:01:16.9021802,Alto,SmallSedanYellow1(Clone)18,2.2618,871.19,12.69,571.54,13.89,871.20,12.17,574.24,6.37
00:01:17.0738967,Alto,SmallSedanYellow1(Clone)18,2.0670,873.12,12.51,571.54,13.77,872.34,12.17,574.10,6.46
00:01:17.1329477,Alto,SmallSedanYellow1(Clone)18,2.0671,873.78,12.55,571.55,13.89,872.73,12.17,574.06,6.50
00:01:17.2390267,Alto,SmallSedanYellow1(Clone)18,2.1390,874.87,12.61,571.55,13.89,873.38,12.17,574.00,6.55
00:01:17.3359145,Alto,SmallSedanYellow1(Clone)18,2.2925,875.91,12.60,571.55,13.72,874.04,12.17,573.94,6.61
00:01:17.4729219,Bajo,SmallSedanYellow1(Clone)18,2.5970,877.36,12.65,571.55,13.88,874.96,12.17,573.86,6.69
00:01:17.5704110,Bajo,SmallSedanYellow1(Clone)18,2.8507,878.41,12.65,571.55,13.87,875.63,12.17,573.81,6.74
00:01:17.7058237,Bajo,SmallSedanYellow1(Clone)18,3.1330,879.70,12.60,571.55,13.89,876.45,12.17,573.76,6.81
00:01:17.7681280,Bajo,SmallSedanYellow1(Clone)18,3.4127,880.49,12.63,571.55,13.87,876.99,12.17,573.73,6.86
00:01:17.8345896,Bajo,SmallSedanYellow1(Clone)18,3.5582,881.13,12.65,571.55,13.89,877.41,12.17,573.70,6.89
00:01:17.9356898,Bajo,SmallSedanYellow1(Clone)18,4.1847,882.47,12.75,571.46,13.87,878.10,12.17,573.67,6.95
00:01:18.4693092,Bajo,OriginalSmallSedan(Clone)0,4.4189,883.65,12.68,577.76,0.00,881.93,12.17,573.42,7.26
00:01:18.5335021,Bajo,OriginalSmallSedan(Clone)0,4.2914,883.78,12.76,577.76,0.00,882.36,12.17,573.39,7.29
00:01:18.6351526,Bajo,OriginalSmallSedan(Clone)0,4.1478,883.98,12.76,577.76,0.00,883.09,12.17,573.33,7.35
00:01:18.7705353,Bajo,OriginalSmallSedan(Clone)0,4.0596,884.24,12.77,577.76,0.00,884.12,12.17,573.24,7.42
00:01:18.8669025,Bajo,OriginalSmallSedan(Clone)0,4.0787,884.43,12.77,577.76,0.00,884.87,12.17,573.18,7.48
00:01:19.0030045,Bajo,OriginalSmallSedan(Clone)0,4.2239,884.68,12.60,577.76,0.00,885.77,12.17,573.11,7.55
00:01:19.0678008,Bajo,OriginalSmallSedan(Clone)0,4.3432,884.81,12.60,577.76,0.00,886.37,12.17,573.06,7.59
00:01:19.0678392,Bajo,SmallSedanYellow1(Clone)18,4.4727,891.12,12.76,571.26,5.39,886.37,12.17,573.06,7.59
00:01:19.1690493,Bajo,OriginalSmallSedan(Clone)0,4.5800,884.99,12.77,577.76,0.00,887.13,12.18,572.99,7.65
00:01:19.1690889,Bajo,SmallSedanYellow1(Clone)18,4.2460,891.67,12.76,571.26,5.39,887.13,12.18,572.99,7.65
00:01:19.2316603,Bajo,OriginalSmallSedan(Clone)0,4.7633,885.11,12.68,577.76,0.00,887.59,12.18,572.96,7.68
00:01:19.2317013,Bajo,SmallSedanYellow1(Clone)18,4.0781,892.00,12.76,571.26,5.54,887.59,12.18,572.96,7.68
00:01:19.2983645,Bajo,OriginalSmallSedan(Clone)0,4.9774,885.23,12.77,577.76,0.00,888.05,12.18,572.93,7.71
00:01:19.2984062,Bajo,SmallSedanYellow1(Clone)18,3.8865,892.33,12.76,571.27,5.44,888.05,12.18,572.93,7.71
00:01:19.4034164,Bajo,SmallSedanYellow1(Clone)18,3.6293,892.88,12.75,571.28,5.44,888.82,12.18,572.87,7.77
00:01:19.5010521,Bajo,SmallSedanYellow1(Clone)18,3.4069,893.42,12.75,571.29,5.44,889.60,12.18,572.82,7.83
00:01:19.6380853,Bajo,SmallSedanYellow1(Clone)18,3.1016,894.20,12.75,571.30,5.56,890.70,12.18,572.74,7.90
00:01:19.6993678,Bajo,SmallSedanYellow1(Clone)18,2.9146,894.53,12.75,571.31,5.39,891.18,12.18,572.71,7.94
00:01:19.8034997,Bajo,SmallSedanYellow1(Clone)18,2.6413,895.08,12.75,571.33,5.39,891.97,12.18,572.66,7.99
00:01:19.9007215,Alto,SmallSedanYellow1(Clone)18,2.3973,895.63,12.75,571.34,5.39,892.77,12.18,572.61,8.04
00:01:20.0042711,Alto,SmallSedanYellow1(Clone)18,2.0997,896.17,12.75,571.36,5.39,893.58,12.19,572.55,8.10
00:01:20.1039092,Alto,SmallSedanYellow1(Clone)18,1.8340,896.72,12.75,571.38,5.39,894.39,12.19,572.50,8.15
00:01:20.1689242,Alto,SmallSedanYellow1(Clone)18,1.7190,897.16,12.75,571.38,5.56,895.04,12.19,572.45,8.19
00:01:20.2329658,Alto,SmallSedanYellow1(Clone)18,1.5016,897.49,12.74,571.40,5.49,895.53,12.19,572.42,8.22
00:01:20.3345160,Alto,SmallSedanYellow1(Clone)18,1.2192,898.04,12.74,571.42,5.56,896.35,12.20,572.35,8.28
00:01:20.3985395,Colision,SmallSedanYellow1(Clone)18,0.9930,898.38,12.74,571.45,5.56,896.85,12.20,572.32,8.31
00:01:20.4671998,Colision,SmallSedanYellow1(Clone)18,0.8632,898.82,12.74,571.46,5.56,897.52,12.20,572.27,8.35
00:01:20.6052779,Colision,SmallSedanYellow1(Clone)18,0.3616,899.49,12.72,571.54,5.56,898.52,12.21,572.20,8.41
00:01:20.7032489,Colision,SmallSedanYellow1(Clone)18,0.1987,900.16,12.67,571.55,5.56,899.36,12.21,572.16,8.46
00:01:20.8008240,Colision,SmallSedanYellow1(Clone)18,0.1101,900.87,12.69,571.55,5.49,900.21,12.22,572.11,8.50
00:01:20.8685303,Colision,SmallSedanYellow1(Clone)18,0.0597,901.39,12.69,571.55,5.39,900.89,12.23,572.08,8.54
00:01:20.9329811,Colision,SmallSedanYellow1(Clone)18,0.0163,901.88,12.70,571.55,5.54,901.40,12.23,572.06,8.57
00:01:21.8024919,Bajo,SmallSedanWhite(Clone)17,2.5026,911.99,12.96,571.03,5.53,908.93,12.34,572.00,8.92
00:01:21.9391103,Alto,SmallSedanWhite(Clone)17,2.0809,912.77,12.97,570.98,5.55,910.17,12.36,572.07,8.93
00:01:22.0356220,Alto,SmallSedanWhite(Clone)17,1.7784,913.32,12.98,571.24,5.52,911.05,12.38,572.14,8.93
00:01:22.1699483,Alto,SmallSedanWhite(Clone)17,1.3793,914.10,13.00,571.35,5.54,912.29,12.42,572.24,8.96
00:01:22.1699948,Colision,SmallSedanYellow1(Clone)18,0.5117,911.34,12.81,571.55,2.03,912.29,12.42,572.24,8.96
00:01:22.2678436,Alto,SmallSedanWhite(Clone)17,1.0392,914.65,13.01,571.44,5.54,913.18,12.45,572.31,8.99
00:01:22.2678838,Alto,SmallSedanYellow1(Clone)18,1.2336,911.53,12.81,571.41,1.70,913.18,12.45,572.31,8.99
00:01:22.4017747,Colision,SmallSedanWhite(Clone)17,0.7198,915.49,12.96,571.55,5.55,914.26,12.48,572.39,9.02
00:01:22.4018142,Alto,SmallSedanYellow1(Clone)18,2.2696,911.71,12.82,571.28,1.20,914.26,12.48,572.39,9.02
00:01:22.4668217,Colision,SmallSedanWhite(Clone)17,0.7674,916.08,12.96,571.55,5.54,914.98,12.50,572.45,9.04
00:01:22.4668626,Bajo,SmallSedanYellow1(Clone)18,2.7967,911.79,12.82,571.24,0.87,914.98,12.50,572.45,9.04
00:01:22.6039934,Colision,SmallSedanWhite(Clone)17,0.7838,917.17,13.04,571.55,5.56,916.07,12.53,572.52,9.08
00:01:22.7350382,Colision,SmallSedanWhite(Clone)17,0.7937,918.24,13.08,571.55,5.56,917.34,12.57,572.60,9.11
00:01:22.8697670,Colision,SmallSedanWhite(Clone)17,0.7806,919.31,13.13,571.55,5.56,918.61,12.63,572.67,9.13
00:01:22.9679505,Colision,SmallSedanWhite(Clone)17,0.7646,920.07,13.17,571.55,5.55,919.52,12.66,572.71,9.15
00:01:23.1038311,Colision,SmallSedanWhite(Clone)17,0.7411,921.07,13.21,571.55,5.56,920.62,12.71,572.75,9.16
00:01:23.2008121,Colision,SmallSedanWhite(Clone)17,0.7474,921.81,13.24,571.55,5.53,921.53,12.75,572.79,9.18
00:01:23.3368465,Colision,SmallSedanWhite(Clone)17,0.7787,922.83,13.35,571.55,5.55,922.82,12.81,572.83,9.20
00:01:23.4005743,Colision,SmallSedanWhite(Clone)17,0.8079,923.31,13.38,571.55,5.53,923.37,12.83,572.84,9.20
00:01:23.4995874,Colision,SmallSedanWhite(Clone)17,0.8605,923.63,13.27,571.55,5.53,924.29,12.88,572.86,9.21
00:01:23.5668731,Colision,SmallSedanWhite(Clone)17,0.8966,924.18,13.30,571.55,5.52,925.02,12.92,572.87,9.22
00:01:25.0707187,Bajo,SmallSedanWhite(Clone)17,3.7251,934.58,13.91,571.15,5.56,938.69,13.77,572.02,9.07
00:01:40.3037879,Bajo,SmallSedanWhite(Clone)17,4.5613,1016.43,17.97,569.76,5.56,1015.14,17.36,564.83,2.80
00:01:40.4369403,Bajo,SmallSedanWhite(Clone)17,4.5700,1017.12,17.98,569.76,5.53,1015.52,17.36,564.91,2.78
00:01:40.5347511,Bajo,SmallSedanWhite(Clone)17,4.5839,1017.61,17.98,569.76,5.56,1015.79,17.37,564.98,2.77
00:01:40.6690579,Bajo,SmallSedanWhite(Clone)17,4.6286,1018.30,17.99,569.76,5.53,1016.17,17.37,565.06,2.75
00:01:40.7314882,Bajo,SmallSedanWhite(Clone)17,4.6421,1018.54,17.99,569.76,5.56,1016.33,17.37,565.10,2.74
00:01:40.7992799,Bajo,SmallSedanWhite(Clone)17,4.6559,1018.83,18.00,569.76,5.56,1016.49,17.38,565.13,2.73
00:01:40.9014468,Bajo,SmallSedanWhite(Clone)17,4.7032,1019.32,18.00,569.76,5.56,1016.75,17.38,565.19,2.72
00:01:40.9997687,Bajo,SmallSedanWhite(Clone)17,4.7634,1019.81,18.01,569.76,5.56,1017.02,17.38,565.25,2.70
00:01:41.1012463,Bajo,SmallSedanWhite(Clone)17,4.8284,1020.29,18.01,569.76,5.56,1017.28,17.39,565.31,2.69
00:01:41.2007077,Bajo,SmallSedanWhite(Clone)17,4.9021,1020.77,18.01,569.76,5.55,1017.54,17.39,565.37,2.68
00:01:41.2662324,Bajo,SmallSedanWhite(Clone)17,4.9916,1021.15,18.02,569.76,5.54,1017.75,17.39,565.41,2.66
00:01:52.8237444,Bajo,SmallSedanBlue2(Clone)11,4.2177,1047.85,18.16,574.03,0.00,1043.45,17.59,571.90,2.09
00:01:52.9047017,Bajo,SmallSedanBlue2(Clone)11,4.0185,1047.85,18.15,573.99,0.00,1043.61,17.59,571.90,2.09
00:01:53.0413375,Bajo,SmallSedanBlue2(Clone)11,3.7392,1047.85,18.14,573.94,0.00,1043.91,17.59,571.91,2.09
00:01:53.1046057,Bajo,SmallSedanBlue2(Clone)11,3.6009,1047.85,18.13,573.91,0.00,1044.07,17.59,571.91,2.08
00:01:53.2059596,Bajo,SmallSedanBlue2(Clone)11,3.3910,1047.85,18.12,573.87,0.00,1044.28,17.59,571.91,2.08
00:01:53.3042546,Bajo,SmallSedanBlue2(Clone)11,3.1858,1047.85,18.10,573.82,0.00,1044.49,17.59,571.91,2.08
00:01:53.4033082,Bajo,SmallSedanBlue2(Clone)11,2.9763,1047.85,18.09,573.77,0.00,1044.66,17.59,571.92,2.08
00:01:53.5395805,Bajo,SmallSedanBlue2(Clone)11,2.8212,1047.85,18.14,573.76,0.00,1044.95,17.59,571.92,2.08
00:01:53.6379452,Bajo,SmallSedanBlue2(Clone)11,2.7279,1047.85,18.15,573.76,0.00,1045.15,17.59,571.92,2.08
00:01:53.7729899,Bajo,SmallSedanBlue2(Clone)11,2.6059,1047.85,18.15,573.76,0.00,1045.45,17.59,571.93,2.08
00:01:53.8714974,Bajo,SmallSedanBlue2(Clone)11,2.5147,1047.85,18.15,573.76,0.00,1045.65,17.59,571.93,2.07
00:01:54.0071579,Alto,SmallSedanBlue2(Clone)11,2.3950,1047.85,18.15,573.76,0.00,1045.94,17.59,571.94,2.07
00:01:54.1031788,Alto,SmallSedanBlue2(Clone)11,2.3070,1047.85,18.15,573.76,0.00,1046.11,17.59,571.94,2.07
00:01:54.2401140,Alto,SmallSedanBlue2(Clone)11,2.1908,1047.85,18.08,573.76,0.00,1046.40,17.59,571.95,2.07
00:01:54.3378472,Alto,SmallSedanBlue2(Clone)11,2.1065,1047.85,18.08,573.76,0.00,1046.61,17.59,571.95,2.07
00:01:54.4744307,Alto,SmallSedanBlue2(Clone)11,1.9959,1047.93,18.08,573.76,0.00,1046.90,17.59,571.96,2.07
00:01:54.5706541,Alto,SmallSedanBlue2(Clone)11,1.9181,1048.03,18.08,573.76,0.00,1047.10,17.59,571.96,2.07
00:01:54.6702581,Alto,SmallSedanBlue2(Clone)11,1.8419,1048.13,18.08,573.76,0.00,1047.31,17.59,571.97,2.06
00:01:54.7358468,Alto,SmallSedanBlue2(Clone)11,1.7925,1048.20,18.15,573.76,0.00,1047.43,17.59,571.97,2.06
00:01:54.8027964,Alto,SmallSedanBlue2(Clone)11,1.7446,1048.27,18.15,573.76,0.00,1047.56,17.59,571.97,2.06
00:01:54.9040363,Alto,SmallSedanBlue2(Clone)11,1.6760,1048.38,18.15,573.76,0.00,1047.76,17.59,571.97,2.06
00:01:55.0037421,Alto,SmallSedanBlue2(Clone)11,1.6107,1048.49,18.15,573.76,0.00,1047.97,17.59,571.98,2.06
00:01:55.1047915,Alto,SmallSedanBlue2(Clone)11,1.5494,1048.59,18.15,573.76,0.00,1048.17,17.59,571.98,2.06
00:01:55.2407470,Alto,SmallSedanBlue2(Clone)11,1.4747,1048.74,18.15,573.76,0.00,1048.46,17.59,571.99,2.06
00:01:55.3389295,Alto,SmallSedanBlue2(Clone)11,1.4242,1048.84,18.15,573.76,0.00,1048.67,17.59,571.99,2.06
00:01:55.4741043,Alto,SmallSedanBlue2(Clone)11,1.3657,1048.99,18.15,573.76,0.00,1048.96,17.59,571.99,2.06
00:01:55.5706576,Alto,SmallSedanBlue2(Clone)11,1.3289,1049.09,18.15,573.76,0.00,1049.16,17.59,572.00,2.05
00:01:55.7072422,Alto,SmallSedanBlue2(Clone)11,1.2890,1049.24,18.15,573.76,0.00,1049.45,17.59,572.00,2.05
00:01:55.8058788,Alto,SmallSedanBlue2(Clone)11,1.2668,1049.34,18.15,573.76,0.00,1049.65,17.59,572.01,2.05
00:01:55.9060500,Alto,SmallSedanBlue2(Clone)11,1.2522,1049.45,18.15,573.76,0.00,1049.86,17.59,572.01,2.05
00:01:55.9699938,Alto,SmallSedanBlue2(Clone)11,1.2463,1049.52,18.15,573.76,0.00,1049.98,17.59,572.01,2.05
00:01:56.0726750,Alto,SmallSedanBlue2(Clone)11,1.2438,1049.63,18.15,573.76,0.00,1050.19,17.59,572.02,2.05
00:01:56.2067054,Alto,SmallSedanBlue2(Clone)11,1.2519,1049.78,18.15,573.76,0.00,1050.47,17.59,572.02,2.05
00:01:56.3050323,Alto,SmallSedanBlue2(Clone)11,1.2664,1049.89,18.15,573.76,0.00,1050.68,17.59,572.03,2.05
00:01:56.4400247,Alto,SmallSedanBlue2(Clone)11,1.2967,1050.03,18.15,573.76,0.00,1050.92,17.59,572.03,2.04
00:01:56.5386902,Alto,SmallSedanBlue2(Clone)11,1.3266,1050.14,18.15,573.76,0.00,1051.13,17.59,572.04,2.04
00:01:56.6733546,Alto,SmallSedanBlue2(Clone)11,1.3757,1050.29,18.15,573.76,0.00,1051.41,17.59,572.04,2.04
00:02:09.1712637,Alto,SmallSedanRed(Clone)16,2.2887,1077.26,18.10,575.19,11.11,1076.08,17.59,572.50,1.91
00:02:09.3051764,Alto,SmallSedanRed(Clone)16,2.0017,1077.91,18.10,574.70,11.41,1076.31,17.59,572.51,1.91
00:02:09.3693057,Alto,SmallSedanRed(Clone)16,1.9288,1078.34,18.10,574.37,11.61,1076.46,17.59,572.51,1.91
00:02:09.4366574,Alto,SmallSedanRed(Clone)16,1.9310,1078.69,17.91,574.12,11.76,1076.58,17.59,572.51,1.91
00:02:09.5736118,Alto,SmallSedanRed(Clone)16,2.1555,1079.44,17.92,573.58,12.11,1076.84,17.59,572.51,1.90
00:02:09.7048420,Alto,SmallSedanRed(Clone)16,2.3417,1079.95,18.10,573.20,12.41,1077.07,17.59,572.51,1.93
00:02:09.8740557,Bajo,SmallSedanRed(Clone)16,4.0292,1081.97,17.91,572.07,12.86,1077.43,17.59,572.52,2.03
00:02:23.6428789,Alto,SmallSedanGreen2(Clone)13,2.0061,1148.08,18.02,577.42,13.80,1146.61,17.61,575.09,5.86
00:02:23.7397275,Alto,SmallSedanGreen2(Clone)13,1.6989,1147.53,18.02,577.42,13.89,1147.15,17.62,575.21,5.79
00:02:23.8418152,Alto,SmallSedanGreen2(Clone)13,1.9546,1147.08,18.02,577.42,13.89,1147.70,17.62,575.35,5.75
00:02:23.9053164,Alto,SmallSedanGreen2(Clone)13,2.3878,1146.57,18.17,577.42,13.89,1148.13,17.61,575.48,5.71
00:02:23.9737046,Bajo,SmallSedanGreen2(Clone)13,2.7463,1145.74,18.15,577.43,13.89,1148.46,17.61,575.58,5.66
00:02:24.0738549,Bajo,SmallSedanGreen2(Clone)13,4.4609,1144.35,18.02,577.84,13.89,1148.99,17.60,575.78,5.51
