Tiempo_Ejecucion(H:M:S),Riesgo_De_Accidente,Nombre_Vehiculo,Distancia,Posicion,Del,Vehiculo,Velocidad_Vehiculo,Posicion,De_La,Bicicleta,Velocidad_Bicicleta
,,,,X,Y,Z,,X,Y,Z,
00:00:19.9064760,Bajo,SmallSedanPurple(Clone)15,3.0285,678.42,8.04,646.53,4.60,675.03,7.52,646.96,0.40
00:00:19.9188568,Bajo,SmallSedanPurple(Clone)15,3.0281,678.42,8.04,646.53,4.60,675.03,7.52,646.96,0.40
00:00:19.9279447,Bajo,SmallSedanPurple(Clone)15,3.0066,678.41,8.04,646.58,4.53,675.03,7.52,646.95,0.41
00:00:19.9362268,Bajo,SmallSedanPurple(Clone)15,3.0064,678.42,8.04,646.58,4.53,675.03,7.52,646.95,0.41
00:00:19.9449614,Bajo,SmallSedanPurple(Clone)15,2.9852,678.41,8.04,646.63,4.55,675.03,7.52,646.94,0.42
00:00:19.9541748,Bajo,SmallSedanPurple(Clone)15,2.9850,678.41,8.04,646.63,4.55,675.03,7.52,646.94,0.42
00:00:19.9625419,Bajo,SmallSedanPurple(Clone)15,2.9848,678.41,8.04,646.63,4.55,675.03,7.52,646.94,0.42
00:00:19.9717238,Bajo,SmallSedanPurple(Clone)15,2.9642,678.40,8.04,646.68,4.57,675.03,7.52,646.94,0.43
00:00:19.9808633,Bajo,SmallSedanPurple(Clone)15,2.9641,678.40,8.04,646.68,4.57,675.03,7.52,646.94,0.43
00:00:19.9906879,Bajo,SmallSedanPurple(Clone)15,2.9439,678.40,8.04,646.73,4.58,675.03,7.52,646.93,0.45
00:00:20.0001805,Bajo,SmallSedanPurple(Clone)15,2.9438,678.40,8.04,646.73,4.58,675.03,7.52,646.93,0.45
00:00:20.0097941,Bajo,SmallSedanPurple(Clone)15,2.9246,678.39,8.04,646.78,4.52,675.03,7.52,646.92,0.46
00:00:20.0182522,Bajo,SmallSedanPurple(Clone)15,2.9245,678.39,8.04,646.78,4.52,675.03,7.52,646.92,0.46
00:00:20.0269683,Bajo,SmallSedanPurple(Clone)15,2.9058,678.39,8.04,646.83,4.54,675.03,7.52,646.91,0.47
00:00:20.0352441,Bajo,SmallSedanPurple(Clone)15,2.9057,678.39,8.04,646.83,4.54,675.03,7.52,646.91,0.47
00:00:20.0441961,Bajo,SmallSedanPurple(Clone)15,2.8878,678.38,8.04,646.88,4.56,675.03,7.52,646.90,0.48
00:00:20.0525435,Bajo,SmallSedanPurple(Clone)15,2.8877,678.38,8.04,646.88,4.56,675.03,7.52,646.90,0.48
